configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4914796,0m3.502s
1,50%,xz,-3,1,4914796,0m3.485s
10,100%,xz,-9,1,4489868,0m4.249s
11,50%,lzma,-6,16,4489170,0m4.283s
12,75%,xz,-3,32,4914796,0m3.466s
13,50%,lzma,-3,16,4913990,0m3.470s
14,50%,lzma,-6,32,4489170,0m4.276s
15,50%,xz,-6,32,4489912,0m4.259s
16,75%,lzma,-3,16,4913990,0m3.471s
17,75%,lzma,-6,32,4489170,0m4.253s
18,100%,lzma,-6,1,4489170,0m4.224s
19,75%,lzma,-3,1,4913990,0m3.442s
2,75%,xz,-9,16,4489868,0m4.241s
20,75%,lzma,-6,1,4489170,0m4.243s
21,75%,lzma,-6,16,4489170,0m4.224s
22,100%,xz,-9,32,4489868,0m4.280s
23,100%,xz,-9,16,4489868,0m4.251s
24,50%,lzma,-9,32,4489124,0m4.237s
25,50%,lzma,-3,32,4913990,0m3.522s
26,100%,xz,-3,1,4914796,0m3.462s
27,100%,lzma,-9,16,4489124,0m4.284s
28,100%,lzma,-3,1,4913990,0m3.440s
29,50%,lzma,-6,1,4489170,0m4.284s
3,100%,xz,-6,32,4489912,0m4.250s
4,50%,lzma,-3,1,4913990,0m3.560s
5,75%,xz,-3,1,4914796,0m3.510s
6,100%,lzma,-6,16,4489170,0m4.243s
7,75%,xz,-6,32,4489912,0m4.281s
8,50%,xz,-3,32,4914796,0m3.483s
9,75%,xz,-9,32,4489868,0m4.276s
