configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3272440,0m2.259s
1,50%,xz,-3,1,3272440,0m2.277s
10,100%,xz,-9,1,2849908,0m5.585s
11,50%,lzma,-6,16,2849620,0m5.471s
12,75%,xz,-3,32,3272440,0m2.294s
13,50%,lzma,-3,16,3271884,0m2.247s
14,50%,lzma,-6,32,2849620,0m5.495s
15,50%,xz,-6,32,2850104,0m5.483s
16,75%,lzma,-3,16,3271884,0m2.235s
17,75%,lzma,-6,32,2849620,0m5.497s
18,100%,lzma,-6,1,2849620,0m5.450s
19,75%,lzma,-3,1,3271884,0m2.233s
2,75%,xz,-9,16,2849908,0m5.542s
20,75%,lzma,-6,1,2849620,0m5.472s
21,75%,lzma,-6,16,2849620,0m5.453s
22,100%,xz,-9,32,2849908,0m5.532s
23,100%,xz,-9,16,2849908,0m5.558s
24,50%,lzma,-9,32,2849422,0m5.602s
25,50%,lzma,-3,32,3271884,0m2.244s
26,100%,xz,-3,1,3272440,0m2.278s
27,100%,lzma,-9,16,2849422,0m5.498s
28,100%,lzma,-3,1,3271884,0m2.238s
29,50%,lzma,-6,1,2849620,0m5.479s
3,100%,xz,-6,32,2850104,0m5.490s
4,50%,lzma,-3,1,3271884,0m2.264s
5,75%,xz,-3,1,3272440,0m2.254s
6,100%,lzma,-6,16,2849620,0m5.453s
7,75%,xz,-6,32,2850104,0m5.506s
8,50%,xz,-3,32,3272440,0m2.280s
9,75%,xz,-9,32,2849908,0m5.602s
