configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001844,0m2.657s
1,50%,xz,-3,1,3001844,0m2.636s
10,100%,xz,-9,1,2750272,0m5.269s
11,50%,lzma,-6,16,2749760,0m5.189s
12,75%,xz,-3,32,3001844,0m2.622s
13,50%,lzma,-3,16,3001334,0m2.622s
14,50%,lzma,-6,32,2749760,0m5.184s
15,50%,xz,-6,32,2750228,0m5.199s
16,75%,lzma,-3,16,3001334,0m2.632s
17,75%,lzma,-6,32,2749760,0m5.187s
18,100%,lzma,-6,1,2749760,0m5.185s
19,75%,lzma,-3,1,3001334,0m2.603s
2,75%,xz,-9,16,2750272,0m5.276s
20,75%,lzma,-6,1,2749760,0m5.179s
21,75%,lzma,-6,16,2749760,0m5.188s
22,100%,xz,-9,32,2750272,0m5.280s
23,100%,xz,-9,16,2750272,0m5.316s
24,50%,lzma,-9,32,2749803,0m5.235s
25,50%,lzma,-3,32,3001334,0m2.612s
26,100%,xz,-3,1,3001844,0m2.646s
27,100%,lzma,-9,16,2749803,0m5.276s
28,100%,lzma,-3,1,3001334,0m2.623s
29,50%,lzma,-6,1,2749760,0m5.164s
3,100%,xz,-6,32,2750228,0m5.174s
4,50%,lzma,-3,1,3001334,0m2.647s
5,75%,xz,-3,1,3001844,0m2.635s
6,100%,lzma,-6,16,2749760,0m5.169s
7,75%,xz,-6,32,2750228,0m5.262s
8,50%,xz,-3,32,3001844,0m2.646s
9,75%,xz,-9,32,2750272,0m5.278s
