configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001844,0m2.639s
1,50%,xz,-3,1,3001844,0m2.634s
10,100%,xz,-9,1,2750272,0m5.288s
11,50%,lzma,-6,16,2749760,0m5.191s
12,75%,xz,-3,32,3001844,0m2.655s
13,50%,lzma,-3,16,3001334,0m2.604s
14,50%,lzma,-6,32,2749760,0m5.137s
15,50%,xz,-6,32,2750228,0m5.171s
16,75%,lzma,-3,16,3001334,0m2.593s
17,75%,lzma,-6,32,2749760,0m5.151s
18,100%,lzma,-6,1,2749760,0m5.138s
19,75%,lzma,-3,1,3001334,0m2.633s
2,75%,xz,-9,16,2750272,0m5.286s
20,75%,lzma,-6,1,2749760,0m5.141s
21,75%,lzma,-6,16,2749760,0m5.156s
22,100%,xz,-9,32,2750272,0m5.234s
23,100%,xz,-9,16,2750272,0m5.293s
24,50%,lzma,-9,32,2749803,0m5.276s
25,50%,lzma,-3,32,3001334,0m2.651s
26,100%,xz,-3,1,3001844,0m2.644s
27,100%,lzma,-9,16,2749803,0m5.215s
28,100%,lzma,-3,1,3001334,0m2.635s
29,50%,lzma,-6,1,2749760,0m5.170s
3,100%,xz,-6,32,2750228,0m5.178s
4,50%,lzma,-3,1,3001334,0m2.642s
5,75%,xz,-3,1,3001844,0m2.635s
6,100%,lzma,-6,16,2749760,0m5.159s
7,75%,xz,-6,32,2750228,0m5.157s
8,50%,xz,-3,32,3001844,0m2.656s
9,75%,xz,-9,32,2750272,0m5.275s
