configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,14777004,0m9.771s
1,50%,xz,-3,1,14777004,0m9.821s
10,100%,xz,-9,1,13374160,0m27.248s
11,50%,lzma,-6,16,13497551,0m24.010s
12,75%,xz,-3,32,14777004,0m9.800s
13,50%,lzma,-3,16,14775082,0m9.731s
14,50%,lzma,-6,32,13497551,0m23.992s
15,50%,xz,-6,32,13503600,0m23.969s
16,75%,lzma,-3,16,14775082,0m9.710s
17,75%,lzma,-6,32,13497551,0m23.903s
18,100%,lzma,-6,1,13497551,0m23.929s
19,75%,lzma,-3,1,14775082,0m9.619s
2,75%,xz,-9,16,13374160,0m27.163s
20,75%,lzma,-6,1,13497551,0m23.940s
21,75%,lzma,-6,16,13497551,0m23.886s
22,100%,xz,-9,32,13374160,0m27.190s
23,100%,xz,-9,16,13374160,0m27.010s
24,50%,lzma,-9,32,13365111,0m26.984s
25,50%,lzma,-3,32,14775082,0m9.723s
26,100%,xz,-3,1,14777004,0m9.782s
27,100%,lzma,-9,16,13365111,0m27.178s
28,100%,lzma,-3,1,14775082,0m9.694s
29,50%,lzma,-6,1,13497551,0m23.850s
3,100%,xz,-6,32,13503600,0m23.926s
4,50%,lzma,-3,1,14775082,0m9.691s
5,75%,xz,-3,1,14777004,0m9.756s
6,100%,lzma,-6,16,13497551,0m24.168s
7,75%,xz,-6,32,13503600,0m23.955s
8,50%,xz,-3,32,14777004,0m9.770s
9,75%,xz,-9,32,13374160,0m27.047s
