configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3272440,0m2.283s
1,50%,xz,-3,1,3272440,0m2.275s
10,100%,xz,-9,1,2849908,0m5.508s
11,50%,lzma,-6,16,2849620,0m5.464s
12,75%,xz,-3,32,3272440,0m2.253s
13,50%,lzma,-3,16,3271884,0m2.223s
14,50%,lzma,-6,32,2849620,0m5.430s
15,50%,xz,-6,32,2850104,0m5.466s
16,75%,lzma,-3,16,3271884,0m2.254s
17,75%,lzma,-6,32,2849620,0m5.483s
18,100%,lzma,-6,1,2849620,0m5.469s
19,75%,lzma,-3,1,3271884,0m2.287s
2,75%,xz,-9,16,2849908,0m5.565s
20,75%,lzma,-6,1,2849620,0m5.440s
21,75%,lzma,-6,16,2849620,0m5.450s
22,100%,xz,-9,32,2849908,0m5.524s
23,100%,xz,-9,16,2849908,0m5.520s
24,50%,lzma,-9,32,2849422,0m5.504s
25,50%,lzma,-3,32,3271884,0m2.267s
26,100%,xz,-3,1,3272440,0m2.255s
27,100%,lzma,-9,16,2849422,0m5.537s
28,100%,lzma,-3,1,3271884,0m2.273s
29,50%,lzma,-6,1,2849620,0m5.469s
3,100%,xz,-6,32,2850104,0m5.439s
4,50%,lzma,-3,1,3271884,0m2.231s
5,75%,xz,-3,1,3272440,0m2.266s
6,100%,lzma,-6,16,2849620,0m5.434s
7,75%,xz,-6,32,2850104,0m5.420s
8,50%,xz,-3,32,3272440,0m2.271s
9,75%,xz,-9,32,2849908,0m5.589s
