configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001852,0m2.681s
1,50%,xz,-3,1,3001844,0m2.703s
10,100%,xz,-9,1,2750272,0m5.572s
11,50%,lzma,-6,16,2749760,0m5.421s
12,75%,xz,-3,32,3001852,0m2.687s
13,50%,lzma,-3,16,3001334,0m2.704s
14,50%,lzma,-6,32,2749760,0m5.442s
15,50%,xz,-6,32,2750236,0m5.431s
16,75%,lzma,-3,16,3001334,0m2.655s
17,75%,lzma,-6,32,2749760,0m5.392s
18,100%,lzma,-6,1,2749760,0m5.433s
19,75%,lzma,-3,1,3001334,0m2.677s
2,75%,xz,-9,16,2750280,0m5.526s
20,75%,lzma,-6,1,2749760,0m5.416s
21,75%,lzma,-6,16,2749760,0m5.440s
22,100%,xz,-9,32,2750280,0m5.543s
23,100%,xz,-9,16,2750280,0m5.530s
24,50%,lzma,-9,32,2749803,0m5.494s
25,50%,lzma,-3,32,3001334,0m2.692s
26,100%,xz,-3,1,3001844,0m2.711s
27,100%,lzma,-9,16,2749803,0m5.511s
28,100%,lzma,-3,1,3001334,0m2.672s
29,50%,lzma,-6,1,2749760,0m5.433s
3,100%,xz,-6,32,2750236,0m5.426s
4,50%,lzma,-3,1,3001334,0m2.685s
5,75%,xz,-3,1,3001844,0m2.700s
6,100%,lzma,-6,16,2749760,0m5.433s
7,75%,xz,-6,32,2750236,0m5.440s
8,50%,xz,-3,32,3001852,0m2.720s
9,75%,xz,-9,32,2750280,0m5.507s
