configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2149748,0m1.284s
1,50%,xz,-3,1,2131652,0m2.634s
10,100%,xz,-9,1,1738884,0m11.909s
11,50%,lzma,-6,16,1778958,0m11.455s
12,75%,xz,-3,32,2149748,0m1.300s
13,50%,lzma,-3,16,2131278,0m2.563s
14,50%,lzma,-6,32,1778958,0m11.459s
15,50%,xz,-6,32,1797072,0m8.695s
16,75%,lzma,-3,16,2131278,0m2.549s
17,75%,lzma,-6,32,1778958,0m11.447s
18,100%,lzma,-6,1,1778958,0m11.417s
19,75%,lzma,-3,1,2131278,0m2.524s
2,75%,xz,-9,16,1738892,0m11.922s
20,75%,lzma,-6,1,1778958,0m11.545s
21,75%,lzma,-6,16,1778958,0m11.446s
22,100%,xz,-9,32,1738892,0m11.888s
23,100%,xz,-9,16,1738892,0m11.936s
24,50%,lzma,-9,32,1738572,0m11.762s
25,50%,lzma,-3,32,2131278,0m2.589s
26,100%,xz,-3,1,2131652,0m2.616s
27,100%,lzma,-9,16,1738572,0m11.865s
28,100%,lzma,-3,1,2131278,0m2.528s
29,50%,lzma,-6,1,1778958,0m11.438s
3,100%,xz,-6,32,1797072,0m8.660s
4,50%,lzma,-3,1,2131278,0m2.575s
5,75%,xz,-3,1,2131652,0m2.633s
6,100%,lzma,-6,16,1778958,0m11.467s
7,75%,xz,-6,32,1797072,0m8.671s
8,50%,xz,-3,32,2149748,0m1.321s
9,75%,xz,-9,32,1738892,0m11.872s
