configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,14838428,0m3.206s
1,50%,xz,-3,1,14777004,0m9.991s
10,100%,xz,-9,1,13374160,0m28.861s
11,50%,lzma,-6,16,13497551,0m25.504s
12,75%,xz,-3,32,14838428,0m3.249s
13,50%,lzma,-3,16,14775082,0m9.891s
14,50%,lzma,-6,32,13497551,0m25.551s
15,50%,xz,-6,32,13577880,0m13.572s
16,75%,lzma,-3,16,14775082,0m9.874s
17,75%,lzma,-6,32,13497551,0m25.506s
18,100%,lzma,-6,1,13497551,0m25.568s
19,75%,lzma,-3,1,14775082,0m9.899s
2,75%,xz,-9,16,13374168,0m28.610s
20,75%,lzma,-6,1,13497551,0m25.672s
21,75%,lzma,-6,16,13497551,0m25.479s
22,100%,xz,-9,32,13374168,0m28.748s
23,100%,xz,-9,16,13374168,0m28.661s
24,50%,lzma,-9,32,13365111,0m28.533s
25,50%,lzma,-3,32,14775082,0m9.937s
26,100%,xz,-3,1,14777004,0m10.050s
27,100%,lzma,-9,16,13365111,0m28.559s
28,100%,lzma,-3,1,14775082,0m9.857s
29,50%,lzma,-6,1,13497551,0m25.681s
3,100%,xz,-6,32,13577880,0m13.523s
4,50%,lzma,-3,1,14775082,0m9.953s
5,75%,xz,-3,1,14777004,0m10.006s
6,100%,lzma,-6,16,13497551,0m25.467s
7,75%,xz,-6,32,13577880,0m13.516s
8,50%,xz,-3,32,14838428,0m3.224s
9,75%,xz,-9,32,13374168,0m28.662s
