configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3272448,0m2.313s
1,50%,xz,-3,1,3272440,0m2.311s
10,100%,xz,-9,1,2849908,0m5.869s
11,50%,lzma,-6,16,2849620,0m5.773s
12,75%,xz,-3,32,3272448,0m2.329s
13,50%,lzma,-3,16,3271884,0m2.330s
14,50%,lzma,-6,32,2849620,0m5.775s
15,50%,xz,-6,32,2850112,0m5.831s
16,75%,lzma,-3,16,3271884,0m2.306s
17,75%,lzma,-6,32,2849620,0m5.799s
18,100%,lzma,-6,1,2849620,0m5.792s
19,75%,lzma,-3,1,3271884,0m2.262s
2,75%,xz,-9,16,2849916,0m5.967s
20,75%,lzma,-6,1,2849620,0m5.820s
21,75%,lzma,-6,16,2849620,0m5.866s
22,100%,xz,-9,32,2849916,0m5.903s
23,100%,xz,-9,16,2849916,0m5.916s
24,50%,lzma,-9,32,2849422,0m5.892s
25,50%,lzma,-3,32,3271884,0m2.260s
26,100%,xz,-3,1,3272440,0m2.320s
27,100%,lzma,-9,16,2849422,0m5.891s
28,100%,lzma,-3,1,3271884,0m2.294s
29,50%,lzma,-6,1,2849620,0m5.821s
3,100%,xz,-6,32,2850112,0m5.812s
4,50%,lzma,-3,1,3271884,0m2.259s
5,75%,xz,-3,1,3272440,0m2.318s
6,100%,lzma,-6,16,2849620,0m5.797s
7,75%,xz,-6,32,2850112,0m5.849s
8,50%,xz,-3,32,3272448,0m2.334s
9,75%,xz,-9,32,2849916,0m5.939s
