configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,14838428,0m3.147s
1,50%,xz,-3,1,14777004,0m9.761s
10,100%,xz,-9,1,13374160,0m27.307s
11,50%,lzma,-6,16,13497551,0m23.933s
12,75%,xz,-3,32,14838428,0m3.190s
13,50%,lzma,-3,16,14775082,0m9.697s
14,50%,lzma,-6,32,13497551,0m23.948s
15,50%,xz,-6,32,13577880,0m12.821s
16,75%,lzma,-3,16,14775082,0m9.707s
17,75%,lzma,-6,32,13497551,0m24.031s
18,100%,lzma,-6,1,13497551,0m23.866s
19,75%,lzma,-3,1,14775082,0m9.713s
2,75%,xz,-9,16,13374168,0m27.161s
20,75%,lzma,-6,1,13497551,0m24.048s
21,75%,lzma,-6,16,13497551,0m23.925s
22,100%,xz,-9,32,13374168,0m27.148s
23,100%,xz,-9,16,13374168,0m27.265s
24,50%,lzma,-9,32,13365111,0m27.019s
25,50%,lzma,-3,32,14775082,0m9.657s
26,100%,xz,-3,1,14777004,0m9.864s
27,100%,lzma,-9,16,13365111,0m27.006s
28,100%,lzma,-3,1,14775082,0m9.694s
29,50%,lzma,-6,1,13497551,0m23.877s
3,100%,xz,-6,32,13577880,0m12.705s
4,50%,lzma,-3,1,14775082,0m9.646s
5,75%,xz,-3,1,14777004,0m9.884s
6,100%,lzma,-6,16,13497551,0m23.910s
7,75%,xz,-6,32,13577880,0m12.724s
8,50%,xz,-3,32,14838428,0m3.163s
9,75%,xz,-9,32,13374168,0m27.222s
