configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2618072,0m1.809s
1,50%,xz,-3,1,2618064,0m1.820s
10,100%,xz,-9,1,2426816,0m2.944s
11,50%,lzma,-6,16,2426397,0m2.911s
12,75%,xz,-3,32,2618072,0m1.814s
13,50%,lzma,-3,16,2617615,0m1.783s
14,50%,lzma,-6,32,2426397,0m2.913s
15,50%,xz,-6,32,2426824,0m2.954s
16,75%,lzma,-3,16,2617615,0m1.798s
17,75%,lzma,-6,32,2426397,0m2.898s
18,100%,lzma,-6,1,2426397,0m2.882s
19,75%,lzma,-3,1,2617615,0m1.814s
2,75%,xz,-9,16,2426824,0m2.949s
20,75%,lzma,-6,1,2426397,0m2.912s
21,75%,lzma,-6,16,2426397,0m2.919s
22,100%,xz,-9,32,2426824,0m2.955s
23,100%,xz,-9,16,2426824,0m2.946s
24,50%,lzma,-9,32,2426397,0m2.906s
25,50%,lzma,-3,32,2617615,0m1.798s
26,100%,xz,-3,1,2618064,0m1.798s
27,100%,lzma,-9,16,2426397,0m2.909s
28,100%,lzma,-3,1,2617615,0m1.804s
29,50%,lzma,-6,1,2426397,0m2.922s
3,100%,xz,-6,32,2426824,0m2.953s
4,50%,lzma,-3,1,2617615,0m1.806s
5,75%,xz,-3,1,2618064,0m1.811s
6,100%,lzma,-6,16,2426397,0m2.877s
7,75%,xz,-6,32,2426824,0m2.917s
8,50%,xz,-3,32,2618072,0m1.809s
9,75%,xz,-9,32,2426824,0m2.989s
