configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001852,0m2.652s
1,50%,xz,-3,1,3001844,0m2.651s
10,100%,xz,-9,1,2750272,0m5.235s
11,50%,lzma,-6,16,2749760,0m5.144s
12,75%,xz,-3,32,3001852,0m2.681s
13,50%,lzma,-3,16,3001334,0m2.619s
14,50%,lzma,-6,32,2749760,0m5.152s
15,50%,xz,-6,32,2750236,0m5.183s
16,75%,lzma,-3,16,3001334,0m2.607s
17,75%,lzma,-6,32,2749760,0m5.132s
18,100%,lzma,-6,1,2749760,0m5.163s
19,75%,lzma,-3,1,3001334,0m2.612s
2,75%,xz,-9,16,2750280,0m5.275s
20,75%,lzma,-6,1,2749760,0m5.159s
21,75%,lzma,-6,16,2749760,0m5.163s
22,100%,xz,-9,32,2750280,0m5.275s
23,100%,xz,-9,16,2750280,0m5.309s
24,50%,lzma,-9,32,2749803,0m5.268s
25,50%,lzma,-3,32,3001334,0m2.606s
26,100%,xz,-3,1,3001844,0m2.638s
27,100%,lzma,-9,16,2749803,0m5.274s
28,100%,lzma,-3,1,3001334,0m2.620s
29,50%,lzma,-6,1,2749760,0m5.124s
3,100%,xz,-6,32,2750236,0m5.152s
4,50%,lzma,-3,1,3001334,0m2.623s
5,75%,xz,-3,1,3001844,0m2.633s
6,100%,lzma,-6,16,2749760,0m5.168s
7,75%,xz,-6,32,2750236,0m5.182s
8,50%,xz,-3,32,3001852,0m2.623s
9,75%,xz,-9,32,2750280,0m5.295s
