configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10432656,0m5.212s
1,50%,xz,-3,1,10362252,0m12.420s
10,100%,xz,-9,1,8385868,0m33.751s
11,50%,lzma,-6,16,8627467,0m29.167s
12,75%,xz,-3,32,10432656,0m5.195s
13,50%,lzma,-3,16,10360607,0m12.339s
14,50%,lzma,-6,32,8627467,0m29.166s
15,50%,xz,-6,32,8712308,0m18.307s
16,75%,lzma,-3,16,10360607,0m12.340s
17,75%,lzma,-6,32,8627467,0m29.368s
18,100%,lzma,-6,1,8627467,0m29.178s
19,75%,lzma,-3,1,10360607,0m12.372s
2,75%,xz,-9,16,8385876,0m33.936s
20,75%,lzma,-6,1,8627467,0m29.149s
21,75%,lzma,-6,16,8627467,0m29.329s
22,100%,xz,-9,32,8385876,0m33.951s
23,100%,xz,-9,16,8385876,0m33.891s
24,50%,lzma,-9,32,8384529,0m33.878s
25,50%,lzma,-3,32,10360607,0m12.391s
26,100%,xz,-3,1,10362252,0m12.369s
27,100%,lzma,-9,16,8384529,0m34.172s
28,100%,lzma,-3,1,10360607,0m12.310s
29,50%,lzma,-6,1,8627467,0m29.138s
3,100%,xz,-6,32,8712308,0m18.452s
4,50%,lzma,-3,1,10360607,0m12.512s
5,75%,xz,-3,1,10362252,0m12.492s
6,100%,lzma,-6,16,8627467,0m29.198s
7,75%,xz,-6,32,8712308,0m18.448s
8,50%,xz,-3,32,10432656,0m5.304s
9,75%,xz,-9,32,8385876,0m33.929s
