configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2618072,0m1.832s
1,50%,xz,-3,1,2618064,0m1.796s
10,100%,xz,-9,1,2426816,0m2.953s
11,50%,lzma,-6,16,2426397,0m2.928s
12,75%,xz,-3,32,2618072,0m1.832s
13,50%,lzma,-3,16,2617615,0m1.797s
14,50%,lzma,-6,32,2426397,0m2.876s
15,50%,xz,-6,32,2426824,0m2.944s
16,75%,lzma,-3,16,2617615,0m1.784s
17,75%,lzma,-6,32,2426397,0m2.908s
18,100%,lzma,-6,1,2426397,0m2.957s
19,75%,lzma,-3,1,2617615,0m1.798s
2,75%,xz,-9,16,2426824,0m3.001s
20,75%,lzma,-6,1,2426397,0m2.875s
21,75%,lzma,-6,16,2426397,0m2.907s
22,100%,xz,-9,32,2426824,0m2.978s
23,100%,xz,-9,16,2426824,0m2.977s
24,50%,lzma,-9,32,2426397,0m2.936s
25,50%,lzma,-3,32,2617615,0m1.796s
26,100%,xz,-3,1,2618064,0m1.793s
27,100%,lzma,-9,16,2426397,0m2.943s
28,100%,lzma,-3,1,2617615,0m1.774s
29,50%,lzma,-6,1,2426397,0m2.902s
3,100%,xz,-6,32,2426824,0m2.953s
4,50%,lzma,-3,1,2617615,0m1.792s
5,75%,xz,-3,1,2618064,0m1.838s
6,100%,lzma,-6,16,2426397,0m2.900s
7,75%,xz,-6,32,2426824,0m2.926s
8,50%,xz,-3,32,2618072,0m1.817s
9,75%,xz,-9,32,2426824,0m2.970s
