configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,14838428,0m3.136s
1,50%,xz,-3,1,14777004,0m9.682s
10,100%,xz,-9,1,13374160,0m27.217s
11,50%,lzma,-6,16,13497551,0m23.887s
12,75%,xz,-3,32,14838428,0m3.127s
13,50%,lzma,-3,16,14775082,0m9.617s
14,50%,lzma,-6,32,13497551,0m23.929s
15,50%,xz,-6,32,13577880,0m12.805s
16,75%,lzma,-3,16,14775082,0m9.631s
17,75%,lzma,-6,32,13497551,0m24.044s
18,100%,lzma,-6,1,13497551,0m23.884s
19,75%,lzma,-3,1,14775082,0m9.663s
2,75%,xz,-9,16,13374168,0m27.136s
20,75%,lzma,-6,1,13497551,0m23.997s
21,75%,lzma,-6,16,13497551,0m23.956s
22,100%,xz,-9,32,13374168,0m27.123s
23,100%,xz,-9,16,13374168,0m27.089s
24,50%,lzma,-9,32,13365111,0m27.071s
25,50%,lzma,-3,32,14775082,0m9.651s
26,100%,xz,-3,1,14777004,0m9.763s
27,100%,lzma,-9,16,13365111,0m26.972s
28,100%,lzma,-3,1,14775082,0m9.587s
29,50%,lzma,-6,1,13497551,0m23.915s
3,100%,xz,-6,32,13577880,0m12.756s
4,50%,lzma,-3,1,14775082,0m9.688s
5,75%,xz,-3,1,14777004,0m9.812s
6,100%,lzma,-6,16,13497551,0m24.018s
7,75%,xz,-6,32,13577880,0m12.804s
8,50%,xz,-3,32,14838428,0m3.124s
9,75%,xz,-9,32,13374168,0m27.253s
