configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2149748,0m1.295s
1,50%,xz,-3,1,2131652,0m2.540s
10,100%,xz,-9,1,1738884,0m11.530s
11,50%,lzma,-6,16,1778958,0m11.048s
12,75%,xz,-3,32,2149748,0m1.274s
13,50%,lzma,-3,16,2131278,0m2.453s
14,50%,lzma,-6,32,1778958,0m11.062s
15,50%,xz,-6,32,1797072,0m8.378s
16,75%,lzma,-3,16,2131278,0m2.470s
17,75%,lzma,-6,32,1778958,0m11.061s
18,100%,lzma,-6,1,1778958,0m11.142s
19,75%,lzma,-3,1,2131278,0m2.492s
2,75%,xz,-9,16,1738892,0m11.555s
20,75%,lzma,-6,1,1778958,0m11.160s
21,75%,lzma,-6,16,1778958,0m11.081s
22,100%,xz,-9,32,1738892,0m11.576s
23,100%,xz,-9,16,1738892,0m11.544s
24,50%,lzma,-9,32,1738572,0m11.448s
25,50%,lzma,-3,32,2131278,0m2.460s
26,100%,xz,-3,1,2131652,0m2.536s
27,100%,lzma,-9,16,1738572,0m11.380s
28,100%,lzma,-3,1,2131278,0m2.521s
29,50%,lzma,-6,1,1778958,0m11.045s
3,100%,xz,-6,32,1797072,0m8.408s
4,50%,lzma,-3,1,2131278,0m2.514s
5,75%,xz,-3,1,2131652,0m2.574s
6,100%,lzma,-6,16,1778958,0m11.011s
7,75%,xz,-6,32,1797072,0m8.426s
8,50%,xz,-3,32,2149748,0m1.251s
9,75%,xz,-9,32,1738892,0m11.497s
