configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,1677984,0m1.715s
1,50%,xz,-3,1,1677976,0m1.682s
10,100%,xz,-9,1,1317152,0m4.779s
11,50%,lzma,-6,16,1316901,0m4.692s
12,75%,xz,-3,32,1677984,0m1.720s
13,50%,lzma,-3,16,1677670,0m1.691s
14,50%,lzma,-6,32,1316901,0m4.732s
15,50%,xz,-6,32,1317160,0m4.754s
16,75%,lzma,-3,16,1677670,0m1.651s
17,75%,lzma,-6,32,1316901,0m4.747s
18,100%,lzma,-6,1,1316901,0m4.753s
19,75%,lzma,-3,1,1677670,0m1.663s
2,75%,xz,-9,16,1317160,0m4.833s
20,75%,lzma,-6,1,1316901,0m4.731s
21,75%,lzma,-6,16,1316901,0m4.743s
22,100%,xz,-9,32,1317160,0m4.842s
23,100%,xz,-9,16,1317160,0m4.844s
24,50%,lzma,-9,32,1316901,0m4.791s
25,50%,lzma,-3,32,1677670,0m1.676s
26,100%,xz,-3,1,1677976,0m1.680s
27,100%,lzma,-9,16,1316901,0m4.800s
28,100%,lzma,-3,1,1677670,0m1.675s
29,50%,lzma,-6,1,1316901,0m4.747s
3,100%,xz,-6,32,1317160,0m4.764s
4,50%,lzma,-3,1,1677670,0m1.650s
5,75%,xz,-3,1,1677976,0m1.706s
6,100%,lzma,-6,16,1316901,0m4.696s
7,75%,xz,-6,32,1317160,0m4.770s
8,50%,xz,-3,32,1677984,0m1.715s
9,75%,xz,-9,32,1317160,0m4.822s
