configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4248448,0m2.021s
1,50%,xz,-3,1,4244480,0m3.068s
10,100%,xz,-9,1,3763616,0m8.382s
11,50%,lzma,-6,16,3786768,0m8.044s
12,75%,xz,-3,32,4248448,0m2.036s
13,50%,lzma,-3,16,4243773,0m3.015s
14,50%,lzma,-6,32,3786768,0m8.010s
15,50%,xz,-6,32,3787408,0m8.081s
16,75%,lzma,-3,16,4243773,0m3.045s
17,75%,lzma,-6,32,3786768,0m8.004s
18,100%,lzma,-6,1,3786768,0m8.006s
19,75%,lzma,-3,1,4243773,0m2.962s
2,75%,xz,-9,16,3763624,0m8.406s
20,75%,lzma,-6,1,3786768,0m8.063s
21,75%,lzma,-6,16,3786768,0m8.050s
22,100%,xz,-9,32,3763624,0m8.411s
23,100%,xz,-9,16,3763624,0m8.390s
24,50%,lzma,-9,32,3762987,0m8.323s
25,50%,lzma,-3,32,4243773,0m3.022s
26,100%,xz,-3,1,4244480,0m3.069s
27,100%,lzma,-9,16,3762987,0m8.349s
28,100%,lzma,-3,1,4243773,0m3.039s
29,50%,lzma,-6,1,3786768,0m8.001s
3,100%,xz,-6,32,3787408,0m8.112s
4,50%,lzma,-3,1,4243773,0m3.024s
5,75%,xz,-3,1,4244480,0m3.055s
6,100%,lzma,-6,16,3786768,0m8.035s
7,75%,xz,-6,32,3787408,0m8.101s
8,50%,xz,-3,32,4248448,0m2.022s
9,75%,xz,-9,32,3763624,0m8.400s
