configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10432656,0m5.248s
1,50%,xz,-3,1,10362252,0m12.494s
10,100%,xz,-9,1,8385868,0m33.955s
11,50%,lzma,-6,16,8627467,0m29.340s
12,75%,xz,-3,32,10432656,0m5.249s
13,50%,lzma,-3,16,10360607,0m12.273s
14,50%,lzma,-6,32,8627467,0m29.165s
15,50%,xz,-6,32,8712308,0m18.480s
16,75%,lzma,-3,16,10360607,0m12.421s
17,75%,lzma,-6,32,8627467,0m29.300s
18,100%,lzma,-6,1,8627467,0m29.293s
19,75%,lzma,-3,1,10360607,0m12.347s
2,75%,xz,-9,16,8385876,0m33.919s
20,75%,lzma,-6,1,8627467,0m29.704s
21,75%,lzma,-6,16,8627467,0m29.261s
22,100%,xz,-9,32,8385876,0m34.024s
23,100%,xz,-9,16,8385876,0m33.944s
24,50%,lzma,-9,32,8384529,0m33.720s
25,50%,lzma,-3,32,10360607,0m12.552s
26,100%,xz,-3,1,10362252,0m12.490s
27,100%,lzma,-9,16,8384529,0m33.869s
28,100%,lzma,-3,1,10360607,0m12.384s
29,50%,lzma,-6,1,8627467,0m29.135s
3,100%,xz,-6,32,8712308,0m18.396s
4,50%,lzma,-3,1,10360607,0m12.439s
5,75%,xz,-3,1,10362252,0m12.464s
6,100%,lzma,-6,16,8627467,0m29.221s
7,75%,xz,-6,32,8712308,0m18.394s
8,50%,xz,-3,32,10432656,0m5.281s
9,75%,xz,-9,32,8385876,0m33.947s
