configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,1677984,0m1.719s
1,50%,xz,-3,1,1677976,0m1.706s
10,100%,xz,-9,1,1317152,0m4.831s
11,50%,lzma,-6,16,1316901,0m4.728s
12,75%,xz,-3,32,1677984,0m1.690s
13,50%,lzma,-3,16,1677670,0m1.660s
14,50%,lzma,-6,32,1316901,0m4.695s
15,50%,xz,-6,32,1317160,0m4.749s
16,75%,lzma,-3,16,1677670,0m1.657s
17,75%,lzma,-6,32,1316901,0m4.740s
18,100%,lzma,-6,1,1316901,0m4.770s
19,75%,lzma,-3,1,1677670,0m1.673s
2,75%,xz,-9,16,1317160,0m4.841s
20,75%,lzma,-6,1,1316901,0m4.729s
21,75%,lzma,-6,16,1316901,0m4.743s
22,100%,xz,-9,32,1317160,0m4.844s
23,100%,xz,-9,16,1317160,0m4.812s
24,50%,lzma,-9,32,1316901,0m4.790s
25,50%,lzma,-3,32,1677670,0m1.667s
26,100%,xz,-3,1,1677976,0m1.687s
27,100%,lzma,-9,16,1316901,0m4.800s
28,100%,lzma,-3,1,1677670,0m1.695s
29,50%,lzma,-6,1,1316901,0m4.727s
3,100%,xz,-6,32,1317160,0m4.730s
4,50%,lzma,-3,1,1677670,0m1.698s
5,75%,xz,-3,1,1677976,0m1.688s
6,100%,lzma,-6,16,1316901,0m4.726s
7,75%,xz,-6,32,1317160,0m4.795s
8,50%,xz,-3,32,1677984,0m1.717s
9,75%,xz,-9,32,1317160,0m4.826s
