configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,14838428,0m3.127s
1,50%,xz,-3,1,14777004,0m9.697s
10,100%,xz,-9,1,13374160,0m27.225s
11,50%,lzma,-6,16,13497551,0m23.854s
12,75%,xz,-3,32,14838428,0m3.154s
13,50%,lzma,-3,16,14775082,0m9.618s
14,50%,lzma,-6,32,13497551,0m24.043s
15,50%,xz,-6,32,13577880,0m12.694s
16,75%,lzma,-3,16,14775082,0m9.617s
17,75%,lzma,-6,32,13497551,0m24.034s
18,100%,lzma,-6,1,13497551,0m23.992s
19,75%,lzma,-3,1,14775082,0m9.637s
2,75%,xz,-9,16,13374168,0m27.245s
20,75%,lzma,-6,1,13497551,0m24.003s
21,75%,lzma,-6,16,13497551,0m23.965s
22,100%,xz,-9,32,13374168,0m27.207s
23,100%,xz,-9,16,13374168,0m27.220s
24,50%,lzma,-9,32,13365111,0m27.105s
25,50%,lzma,-3,32,14775082,0m9.676s
26,100%,xz,-3,1,14777004,0m9.776s
27,100%,lzma,-9,16,13365111,0m27.048s
28,100%,lzma,-3,1,14775082,0m9.606s
29,50%,lzma,-6,1,13497551,0m23.924s
3,100%,xz,-6,32,13577880,0m12.717s
4,50%,lzma,-3,1,14775082,0m9.618s
5,75%,xz,-3,1,14777004,0m9.697s
6,100%,lzma,-6,16,13497551,0m23.943s
7,75%,xz,-6,32,13577880,0m12.809s
8,50%,xz,-3,32,14838428,0m3.158s
9,75%,xz,-9,32,13374168,0m27.216s
