configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4853744,0m2.876s
1,50%,xz,-3,1,4853736,0m2.849s
10,100%,xz,-9,1,4415072,0m3.524s
11,50%,lzma,-6,16,4414351,0m3.619s
12,75%,xz,-3,32,4853744,0m2.833s
13,50%,lzma,-3,16,4852943,0m2.825s
14,50%,lzma,-6,32,4414351,0m3.650s
15,50%,xz,-6,32,4415080,0m3.631s
16,75%,lzma,-3,16,4852943,0m2.791s
17,75%,lzma,-6,32,4414351,0m3.656s
18,100%,lzma,-6,1,4414351,0m3.626s
19,75%,lzma,-3,1,4852943,0m2.825s
2,75%,xz,-9,16,4415080,0m3.553s
20,75%,lzma,-6,1,4414351,0m3.607s
21,75%,lzma,-6,16,4414351,0m3.620s
22,100%,xz,-9,32,4415080,0m3.559s
23,100%,xz,-9,16,4415080,0m3.554s
24,50%,lzma,-9,32,4414351,0m3.564s
25,50%,lzma,-3,32,4852943,0m2.854s
26,100%,xz,-3,1,4853736,0m2.847s
27,100%,lzma,-9,16,4414351,0m3.561s
28,100%,lzma,-3,1,4852943,0m2.791s
29,50%,lzma,-6,1,4414351,0m3.619s
3,100%,xz,-6,32,4415080,0m3.655s
4,50%,lzma,-3,1,4852943,0m2.800s
5,75%,xz,-3,1,4853736,0m2.835s
6,100%,lzma,-6,16,4414351,0m3.614s
7,75%,xz,-6,32,4415080,0m3.653s
8,50%,xz,-3,32,4853744,0m2.871s
9,75%,xz,-9,32,4415080,0m3.553s
