configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4248448,0m2.000s
1,50%,xz,-3,1,4244480,0m3.039s
10,100%,xz,-9,1,3763616,0m8.377s
11,50%,lzma,-6,16,3786768,0m8.017s
12,75%,xz,-3,32,4248448,0m2.009s
13,50%,lzma,-3,16,4243773,0m2.967s
14,50%,lzma,-6,32,3786768,0m7.987s
15,50%,xz,-6,32,3787408,0m8.103s
16,75%,lzma,-3,16,4243773,0m2.974s
17,75%,lzma,-6,32,3786768,0m8.039s
18,100%,lzma,-6,1,3786768,0m8.010s
19,75%,lzma,-3,1,4243773,0m3.019s
2,75%,xz,-9,16,3763624,0m8.397s
20,75%,lzma,-6,1,3786768,0m7.998s
21,75%,lzma,-6,16,3786768,0m8.036s
22,100%,xz,-9,32,3763624,0m8.401s
23,100%,xz,-9,16,3763624,0m8.387s
24,50%,lzma,-9,32,3762987,0m8.264s
25,50%,lzma,-3,32,4243773,0m2.994s
26,100%,xz,-3,1,4244480,0m3.082s
27,100%,lzma,-9,16,3762987,0m8.315s
28,100%,lzma,-3,1,4243773,0m3.004s
29,50%,lzma,-6,1,3786768,0m8.005s
3,100%,xz,-6,32,3787408,0m8.118s
4,50%,lzma,-3,1,4243773,0m2.993s
5,75%,xz,-3,1,4244480,0m3.062s
6,100%,lzma,-6,16,3786768,0m8.047s
7,75%,xz,-6,32,3787408,0m8.073s
8,50%,xz,-3,32,4248448,0m2.021s
9,75%,xz,-9,32,3763624,0m8.401s
