configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2618072,0m1.882s
1,50%,xz,-3,1,2618064,0m1.837s
10,100%,xz,-9,1,2426816,0m3.103s
11,50%,lzma,-6,16,2426397,0m3.151s
12,75%,xz,-3,32,2618072,0m1.890s
13,50%,lzma,-3,16,2617615,0m1.850s
14,50%,lzma,-6,32,2426397,0m3.135s
15,50%,xz,-6,32,2426824,0m3.106s
16,75%,lzma,-3,16,2617615,0m1.854s
17,75%,lzma,-6,32,2426397,0m3.051s
18,100%,lzma,-6,1,2426397,0m3.073s
19,75%,lzma,-3,1,2617615,0m1.846s
2,75%,xz,-9,16,2426824,0m3.119s
20,75%,lzma,-6,1,2426397,0m3.057s
21,75%,lzma,-6,16,2426397,0m3.139s
22,100%,xz,-9,32,2426824,0m3.118s
23,100%,xz,-9,16,2426824,0m3.140s
24,50%,lzma,-9,32,2426397,0m3.095s
25,50%,lzma,-3,32,2617615,0m1.846s
26,100%,xz,-3,1,2618064,0m1.853s
27,100%,lzma,-9,16,2426397,0m3.145s
28,100%,lzma,-3,1,2617615,0m1.847s
29,50%,lzma,-6,1,2426397,0m3.093s
3,100%,xz,-6,32,2426824,0m3.100s
4,50%,lzma,-3,1,2617615,0m1.894s
5,75%,xz,-3,1,2618064,0m1.851s
6,100%,lzma,-6,16,2426397,0m3.129s
7,75%,xz,-6,32,2426824,0m3.116s
8,50%,xz,-3,32,2618072,0m1.863s
9,75%,xz,-9,32,2426824,0m3.100s
