configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,1677984,0m1.777s
1,50%,xz,-3,1,1677976,0m1.748s
10,100%,xz,-9,1,1317152,0m5.198s
11,50%,lzma,-6,16,1316901,0m5.119s
12,75%,xz,-3,32,1677984,0m1.760s
13,50%,lzma,-3,16,1677670,0m1.717s
14,50%,lzma,-6,32,1316901,0m5.114s
15,50%,xz,-6,32,1317160,0m5.139s
16,75%,lzma,-3,16,1677670,0m1.709s
17,75%,lzma,-6,32,1316901,0m5.109s
18,100%,lzma,-6,1,1316901,0m5.101s
19,75%,lzma,-3,1,1677670,0m1.756s
2,75%,xz,-9,16,1317160,0m5.202s
20,75%,lzma,-6,1,1316901,0m5.110s
21,75%,lzma,-6,16,1316901,0m5.120s
22,100%,xz,-9,32,1317160,0m5.231s
23,100%,xz,-9,16,1317160,0m5.231s
24,50%,lzma,-9,32,1316901,0m5.215s
25,50%,lzma,-3,32,1677670,0m1.743s
26,100%,xz,-3,1,1677976,0m1.760s
27,100%,lzma,-9,16,1316901,0m5.187s
28,100%,lzma,-3,1,1677670,0m1.755s
29,50%,lzma,-6,1,1316901,0m5.134s
3,100%,xz,-6,32,1317160,0m5.137s
4,50%,lzma,-3,1,1677670,0m1.741s
5,75%,xz,-3,1,1677976,0m1.761s
6,100%,lzma,-6,16,1316901,0m5.137s
7,75%,xz,-6,32,1317160,0m5.165s
8,50%,xz,-3,32,1677984,0m1.773s
9,75%,xz,-9,32,1317160,0m5.228s
