configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3272448,0m2.348s
1,50%,xz,-3,1,3272440,0m2.330s
10,100%,xz,-9,1,2849908,0m5.882s
11,50%,lzma,-6,16,2849620,0m5.806s
12,75%,xz,-3,32,3272448,0m2.308s
13,50%,lzma,-3,16,3271884,0m2.295s
14,50%,lzma,-6,32,2849620,0m5.798s
15,50%,xz,-6,32,2850112,0m5.801s
16,75%,lzma,-3,16,3271884,0m2.306s
17,75%,lzma,-6,32,2849620,0m5.826s
18,100%,lzma,-6,1,2849620,0m5.816s
19,75%,lzma,-3,1,3271884,0m2.312s
2,75%,xz,-9,16,2849916,0m5.893s
20,75%,lzma,-6,1,2849620,0m5.793s
21,75%,lzma,-6,16,2849620,0m5.801s
22,100%,xz,-9,32,2849916,0m5.908s
23,100%,xz,-9,16,2849916,0m5.899s
24,50%,lzma,-9,32,2849422,0m5.901s
25,50%,lzma,-3,32,3271884,0m2.328s
26,100%,xz,-3,1,3272440,0m2.293s
27,100%,lzma,-9,16,2849422,0m5.911s
28,100%,lzma,-3,1,3271884,0m2.352s
29,50%,lzma,-6,1,2849620,0m5.784s
3,100%,xz,-6,32,2850112,0m5.820s
4,50%,lzma,-3,1,3271884,0m2.330s
5,75%,xz,-3,1,3272440,0m2.317s
6,100%,lzma,-6,16,2849620,0m5.784s
7,75%,xz,-6,32,2850112,0m5.835s
8,50%,xz,-3,32,3272448,0m2.325s
9,75%,xz,-9,32,2849916,0m5.866s
