configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4914804,0m3.589s
1,50%,xz,-3,1,4914796,0m3.538s
10,100%,xz,-9,1,4489868,0m4.402s
11,50%,lzma,-6,16,4489170,0m4.425s
12,75%,xz,-3,32,4914804,0m3.623s
13,50%,lzma,-3,16,4913990,0m3.515s
14,50%,lzma,-6,32,4489170,0m4.422s
15,50%,xz,-6,32,4489920,0m4.440s
16,75%,lzma,-3,16,4913990,0m3.530s
17,75%,lzma,-6,32,4489170,0m4.405s
18,100%,lzma,-6,1,4489170,0m4.365s
19,75%,lzma,-3,1,4913990,0m3.573s
2,75%,xz,-9,16,4489876,0m4.430s
20,75%,lzma,-6,1,4489170,0m4.438s
21,75%,lzma,-6,16,4489170,0m4.445s
22,100%,xz,-9,32,4489876,0m4.445s
23,100%,xz,-9,16,4489876,0m4.411s
24,50%,lzma,-9,32,4489124,0m4.432s
25,50%,lzma,-3,32,4913990,0m3.550s
26,100%,xz,-3,1,4914796,0m3.529s
27,100%,lzma,-9,16,4489124,0m4.436s
28,100%,lzma,-3,1,4913990,0m3.520s
29,50%,lzma,-6,1,4489170,0m4.400s
3,100%,xz,-6,32,4489920,0m4.431s
4,50%,lzma,-3,1,4913990,0m3.535s
5,75%,xz,-3,1,4914796,0m3.573s
6,100%,lzma,-6,16,4489170,0m4.417s
7,75%,xz,-6,32,4489920,0m4.412s
8,50%,xz,-3,32,4914804,0m3.571s
9,75%,xz,-9,32,4489876,0m4.414s
