configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10362252,0m12.484s
1,50%,xz,-3,1,10362252,0m12.422s
10,100%,xz,-9,1,8385868,0m33.910s
11,50%,lzma,-6,16,8627467,0m29.357s
12,75%,xz,-3,32,10362252,0m12.506s
13,50%,lzma,-3,16,10360607,0m12.500s
14,50%,lzma,-6,32,8627467,0m29.514s
15,50%,xz,-6,32,8628848,0m29.425s
16,75%,lzma,-3,16,10360607,0m12.425s
17,75%,lzma,-6,32,8627467,0m29.471s
18,100%,lzma,-6,1,8627467,0m29.460s
19,75%,lzma,-3,1,10360607,0m12.410s
2,75%,xz,-9,16,8385868,0m34.044s
20,75%,lzma,-6,1,8627467,0m29.314s
21,75%,lzma,-6,16,8627467,0m29.342s
22,100%,xz,-9,32,8385868,0m34.040s
23,100%,xz,-9,16,8385868,0m34.059s
24,50%,lzma,-9,32,8384529,0m33.791s
25,50%,lzma,-3,32,10360607,0m12.454s
26,100%,xz,-3,1,10362252,0m12.496s
27,100%,lzma,-9,16,8384529,0m33.769s
28,100%,lzma,-3,1,10360607,0m12.507s
29,50%,lzma,-6,1,8627467,0m29.297s
3,100%,xz,-6,32,8628848,0m29.496s
4,50%,lzma,-3,1,10360607,0m12.475s
5,75%,xz,-3,1,10362252,0m12.353s
6,100%,lzma,-6,16,8627467,0m29.440s
7,75%,xz,-6,32,8628848,0m29.648s
8,50%,xz,-3,32,10362252,0m12.545s
9,75%,xz,-9,32,8385868,0m34.050s
