configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001844,0m2.648s
1,50%,xz,-3,1,3001844,0m2.638s
10,100%,xz,-9,1,2750272,0m5.282s
11,50%,lzma,-6,16,2749760,0m5.203s
12,75%,xz,-3,32,3001844,0m2.631s
13,50%,lzma,-3,16,3001334,0m2.630s
14,50%,lzma,-6,32,2749760,0m5.165s
15,50%,xz,-6,32,2750228,0m5.195s
16,75%,lzma,-3,16,3001334,0m2.642s
17,75%,lzma,-6,32,2749760,0m5.197s
18,100%,lzma,-6,1,2749760,0m5.147s
19,75%,lzma,-3,1,3001334,0m2.614s
2,75%,xz,-9,16,2750272,0m5.309s
20,75%,lzma,-6,1,2749760,0m5.165s
21,75%,lzma,-6,16,2749760,0m5.215s
22,100%,xz,-9,32,2750272,0m5.294s
23,100%,xz,-9,16,2750272,0m5.260s
24,50%,lzma,-9,32,2749803,0m5.228s
25,50%,lzma,-3,32,3001334,0m2.612s
26,100%,xz,-3,1,3001844,0m2.628s
27,100%,lzma,-9,16,2749803,0m5.264s
28,100%,lzma,-3,1,3001334,0m2.603s
29,50%,lzma,-6,1,2749760,0m5.191s
3,100%,xz,-6,32,2750228,0m5.220s
4,50%,lzma,-3,1,3001334,0m2.657s
5,75%,xz,-3,1,3001844,0m2.624s
6,100%,lzma,-6,16,2749760,0m5.190s
7,75%,xz,-6,32,2750228,0m5.146s
8,50%,xz,-3,32,3001844,0m2.662s
9,75%,xz,-9,32,2750272,0m5.353s
