configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,515648,0m0.470s
1,50%,xz,-3,1,515648,0m0.446s
10,100%,xz,-9,1,453260,0m1.465s
11,50%,lzma,-6,16,453144,0m1.417s
12,75%,xz,-3,32,515648,0m0.467s
13,50%,lzma,-3,16,515524,0m0.431s
14,50%,lzma,-6,32,453144,0m1.402s
15,50%,xz,-6,32,453260,0m1.424s
16,75%,lzma,-3,16,515524,0m0.453s
17,75%,lzma,-6,32,453144,0m1.408s
18,100%,lzma,-6,1,453144,0m1.451s
19,75%,lzma,-3,1,515524,0m0.451s
2,75%,xz,-9,16,453260,0m1.493s
20,75%,lzma,-6,1,453144,0m1.431s
21,75%,lzma,-6,16,453144,0m1.433s
22,100%,xz,-9,32,453260,0m1.502s
23,100%,xz,-9,16,453260,0m1.465s
24,50%,lzma,-9,32,453144,0m1.483s
25,50%,lzma,-3,32,515524,0m0.432s
26,100%,xz,-3,1,515648,0m0.461s
27,100%,lzma,-9,16,453144,0m1.493s
28,100%,lzma,-3,1,515524,0m0.454s
29,50%,lzma,-6,1,453144,0m1.401s
3,100%,xz,-6,32,453260,0m1.444s
4,50%,lzma,-3,1,515524,0m0.432s
5,75%,xz,-3,1,515648,0m0.470s
6,100%,lzma,-6,16,453144,0m1.438s
7,75%,xz,-6,32,453260,0m1.441s
8,50%,xz,-3,32,515648,0m0.451s
9,75%,xz,-9,32,453260,0m1.492s
