configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4914796,0m3.459s
1,50%,xz,-3,1,4914796,0m3.551s
10,100%,xz,-9,1,4489868,0m4.267s
11,50%,lzma,-6,16,4489170,0m4.224s
12,75%,xz,-3,32,4914796,0m3.501s
13,50%,lzma,-3,16,4913990,0m3.469s
14,50%,lzma,-6,32,4489170,0m4.279s
15,50%,xz,-6,32,4489912,0m4.285s
16,75%,lzma,-3,16,4913990,0m3.457s
17,75%,lzma,-6,32,4489170,0m4.294s
18,100%,lzma,-6,1,4489170,0m4.313s
19,75%,lzma,-3,1,4913990,0m3.509s
2,75%,xz,-9,16,4489868,0m4.283s
20,75%,lzma,-6,1,4489170,0m4.240s
21,75%,lzma,-6,16,4489170,0m4.316s
22,100%,xz,-9,32,4489868,0m4.281s
23,100%,xz,-9,16,4489868,0m4.267s
24,50%,lzma,-9,32,4489124,0m4.263s
25,50%,lzma,-3,32,4913990,0m3.492s
26,100%,xz,-3,1,4914796,0m3.497s
27,100%,lzma,-9,16,4489124,0m4.272s
28,100%,lzma,-3,1,4913990,0m3.481s
29,50%,lzma,-6,1,4489170,0m4.270s
3,100%,xz,-6,32,4489912,0m4.263s
4,50%,lzma,-3,1,4913990,0m3.473s
5,75%,xz,-3,1,4914796,0m3.496s
6,100%,lzma,-6,16,4489170,0m4.251s
7,75%,xz,-6,32,4489912,0m4.283s
8,50%,xz,-3,32,4914796,0m3.482s
9,75%,xz,-9,32,4489868,0m4.301s
