configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,1677976,0m1.710s
1,50%,xz,-3,1,1677976,0m1.710s
10,100%,xz,-9,1,1317152,0m4.813s
11,50%,lzma,-6,16,1316901,0m4.737s
12,75%,xz,-3,32,1677976,0m1.687s
13,50%,lzma,-3,16,1677670,0m1.668s
14,50%,lzma,-6,32,1316901,0m4.738s
15,50%,xz,-6,32,1317152,0m4.778s
16,75%,lzma,-3,16,1677670,0m1.678s
17,75%,lzma,-6,32,1316901,0m4.759s
18,100%,lzma,-6,1,1316901,0m4.777s
19,75%,lzma,-3,1,1677670,0m1.686s
2,75%,xz,-9,16,1317152,0m4.799s
20,75%,lzma,-6,1,1316901,0m4.764s
21,75%,lzma,-6,16,1316901,0m4.753s
22,100%,xz,-9,32,1317152,0m4.804s
23,100%,xz,-9,16,1317152,0m4.839s
24,50%,lzma,-9,32,1316901,0m4.812s
25,50%,lzma,-3,32,1677670,0m1.683s
26,100%,xz,-3,1,1677976,0m1.733s
27,100%,lzma,-9,16,1316901,0m4.824s
28,100%,lzma,-3,1,1677670,0m1.672s
29,50%,lzma,-6,1,1316901,0m4.720s
3,100%,xz,-6,32,1317152,0m4.759s
4,50%,lzma,-3,1,1677670,0m1.718s
5,75%,xz,-3,1,1677976,0m1.713s
6,100%,lzma,-6,16,1316901,0m4.739s
7,75%,xz,-6,32,1317152,0m4.760s
8,50%,xz,-3,32,1677976,0m1.697s
9,75%,xz,-9,32,1317152,0m4.923s
