configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3382412,0m4.002s
1,50%,xz,-3,1,3382412,0m4.031s
10,100%,xz,-9,1,2830604,0m8.017s
11,50%,lzma,-6,16,2831189,0m7.864s
12,75%,xz,-3,32,3382412,0m3.956s
13,50%,lzma,-3,16,3381840,0m3.982s
14,50%,lzma,-6,32,2831189,0m7.843s
15,50%,xz,-6,32,2831676,0m7.819s
16,75%,lzma,-3,16,3381840,0m3.978s
17,75%,lzma,-6,32,2831189,0m7.896s
18,100%,lzma,-6,1,2831189,0m7.908s
19,75%,lzma,-3,1,3381840,0m3.949s
2,75%,xz,-9,16,2830604,0m8.006s
20,75%,lzma,-6,1,2831189,0m7.842s
21,75%,lzma,-6,16,2831189,0m7.843s
22,100%,xz,-9,32,2830604,0m8.046s
23,100%,xz,-9,16,2830604,0m8.048s
24,50%,lzma,-9,32,2830116,0m7.960s
25,50%,lzma,-3,32,3381840,0m3.990s
26,100%,xz,-3,1,3382412,0m3.977s
27,100%,lzma,-9,16,2830116,0m7.956s
28,100%,lzma,-3,1,3381840,0m3.979s
29,50%,lzma,-6,1,2831189,0m7.853s
3,100%,xz,-6,32,2831676,0m7.906s
4,50%,lzma,-3,1,3381840,0m3.976s
5,75%,xz,-3,1,3382412,0m3.987s
6,100%,lzma,-6,16,2831189,0m7.896s
7,75%,xz,-6,32,2831676,0m7.875s
8,50%,xz,-3,32,3382412,0m3.967s
9,75%,xz,-9,32,2830604,0m8.006s
