configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2618072,0m1.840s
1,50%,xz,-3,1,2618064,0m1.786s
10,100%,xz,-9,1,2426816,0m2.989s
11,50%,lzma,-6,16,2426397,0m2.952s
12,75%,xz,-3,32,2618072,0m1.813s
13,50%,lzma,-3,16,2617615,0m1.808s
14,50%,lzma,-6,32,2426397,0m2.991s
15,50%,xz,-6,32,2426824,0m2.986s
16,75%,lzma,-3,16,2617615,0m1.811s
17,75%,lzma,-6,32,2426397,0m2.961s
18,100%,lzma,-6,1,2426397,0m2.997s
19,75%,lzma,-3,1,2617615,0m1.800s
2,75%,xz,-9,16,2426824,0m3.014s
20,75%,lzma,-6,1,2426397,0m2.926s
21,75%,lzma,-6,16,2426397,0m2.955s
22,100%,xz,-9,32,2426824,0m2.997s
23,100%,xz,-9,16,2426824,0m3.007s
24,50%,lzma,-9,32,2426397,0m2.984s
25,50%,lzma,-3,32,2617615,0m1.788s
26,100%,xz,-3,1,2618064,0m1.814s
27,100%,lzma,-9,16,2426397,0m2.972s
28,100%,lzma,-3,1,2617615,0m1.788s
29,50%,lzma,-6,1,2426397,0m2.936s
3,100%,xz,-6,32,2426824,0m2.979s
4,50%,lzma,-3,1,2617615,0m1.820s
5,75%,xz,-3,1,2618064,0m1.818s
6,100%,lzma,-6,16,2426397,0m3.106s
7,75%,xz,-6,32,2426824,0m2.987s
8,50%,xz,-3,32,2618072,0m1.830s
9,75%,xz,-9,32,2426824,0m3.006s
