configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10432656,0m5.241s
1,50%,xz,-3,1,10362252,0m12.485s
10,100%,xz,-9,1,8385868,0m34.361s
11,50%,lzma,-6,16,8627467,0m29.775s
12,75%,xz,-3,32,10432656,0m5.188s
13,50%,lzma,-3,16,10360607,0m12.570s
14,50%,lzma,-6,32,8627467,0m29.908s
15,50%,xz,-6,32,8712308,0m18.824s
16,75%,lzma,-3,16,10360607,0m12.452s
17,75%,lzma,-6,32,8627467,0m29.893s
18,100%,lzma,-6,1,8627467,0m30.018s
19,75%,lzma,-3,1,10360607,0m12.501s
2,75%,xz,-9,16,8385876,0m34.569s
20,75%,lzma,-6,1,8627467,0m30.040s
21,75%,lzma,-6,16,8627467,0m29.881s
22,100%,xz,-9,32,8385876,0m34.668s
23,100%,xz,-9,16,8385876,0m34.678s
24,50%,lzma,-9,32,8384529,0m34.465s
25,50%,lzma,-3,32,10360607,0m12.513s
26,100%,xz,-3,1,10362252,0m12.465s
27,100%,lzma,-9,16,8384529,0m34.472s
28,100%,lzma,-3,1,10360607,0m12.465s
29,50%,lzma,-6,1,8627467,0m29.936s
3,100%,xz,-6,32,8712308,0m18.718s
4,50%,lzma,-3,1,10360607,0m12.489s
5,75%,xz,-3,1,10362252,0m12.465s
6,100%,lzma,-6,16,8627467,0m29.785s
7,75%,xz,-6,32,8712308,0m18.826s
8,50%,xz,-3,32,10432656,0m5.235s
9,75%,xz,-9,32,8385876,0m34.434s
