configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2149748,0m1.228s
1,50%,xz,-3,1,2131652,0m2.496s
10,100%,xz,-9,1,1738884,0m11.640s
11,50%,lzma,-6,16,1778958,0m11.231s
12,75%,xz,-3,32,2149748,0m1.256s
13,50%,lzma,-3,16,2131278,0m2.475s
14,50%,lzma,-6,32,1778958,0m11.264s
15,50%,xz,-6,32,1797072,0m8.406s
16,75%,lzma,-3,16,2131278,0m2.471s
17,75%,lzma,-6,32,1778958,0m11.300s
18,100%,lzma,-6,1,1778958,0m11.379s
19,75%,lzma,-3,1,2131278,0m2.508s
2,75%,xz,-9,16,1738892,0m11.573s
20,75%,lzma,-6,1,1778958,0m11.370s
21,75%,lzma,-6,16,1778958,0m11.290s
22,100%,xz,-9,32,1738892,0m11.570s
23,100%,xz,-9,16,1738892,0m11.557s
24,50%,lzma,-9,32,1738572,0m11.545s
25,50%,lzma,-3,32,2131278,0m2.504s
26,100%,xz,-3,1,2131652,0m2.570s
27,100%,lzma,-9,16,1738572,0m11.481s
28,100%,lzma,-3,1,2131278,0m2.536s
29,50%,lzma,-6,1,1778958,0m11.408s
3,100%,xz,-6,32,1797072,0m8.419s
4,50%,lzma,-3,1,2131278,0m2.503s
5,75%,xz,-3,1,2131652,0m2.484s
6,100%,lzma,-6,16,1778958,0m11.252s
7,75%,xz,-6,32,1797072,0m8.395s
8,50%,xz,-3,32,2149748,0m1.254s
9,75%,xz,-9,32,1738892,0m11.493s
