configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4914804,0m3.496s
1,50%,xz,-3,1,4914796,0m3.505s
10,100%,xz,-9,1,4489868,0m4.299s
11,50%,lzma,-6,16,4489170,0m4.317s
12,75%,xz,-3,32,4914804,0m3.487s
13,50%,lzma,-3,16,4913990,0m3.470s
14,50%,lzma,-6,32,4489170,0m4.332s
15,50%,xz,-6,32,4489920,0m4.309s
16,75%,lzma,-3,16,4913990,0m3.452s
17,75%,lzma,-6,32,4489170,0m4.324s
18,100%,lzma,-6,1,4489170,0m4.312s
19,75%,lzma,-3,1,4913990,0m3.493s
2,75%,xz,-9,16,4489876,0m4.353s
20,75%,lzma,-6,1,4489170,0m4.328s
21,75%,lzma,-6,16,4489170,0m4.326s
22,100%,xz,-9,32,4489876,0m4.283s
23,100%,xz,-9,16,4489876,0m4.327s
24,50%,lzma,-9,32,4489124,0m4.316s
25,50%,lzma,-3,32,4913990,0m3.496s
26,100%,xz,-3,1,4914796,0m3.463s
27,100%,lzma,-9,16,4489124,0m4.328s
28,100%,lzma,-3,1,4913990,0m3.457s
29,50%,lzma,-6,1,4489170,0m4.306s
3,100%,xz,-6,32,4489920,0m4.298s
4,50%,lzma,-3,1,4913990,0m3.482s
5,75%,xz,-3,1,4914796,0m3.502s
6,100%,lzma,-6,16,4489170,0m4.317s
7,75%,xz,-6,32,4489920,0m4.320s
8,50%,xz,-3,32,4914804,0m3.493s
9,75%,xz,-9,32,4489876,0m4.360s
