configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2149748,0m1.251s
1,50%,xz,-3,1,2131652,0m2.536s
10,100%,xz,-9,1,1738884,0m11.546s
11,50%,lzma,-6,16,1778958,0m11.137s
12,75%,xz,-3,32,2149748,0m1.237s
13,50%,lzma,-3,16,2131278,0m2.499s
14,50%,lzma,-6,32,1778958,0m11.135s
15,50%,xz,-6,32,1797072,0m8.345s
16,75%,lzma,-3,16,2131278,0m2.505s
17,75%,lzma,-6,32,1778958,0m11.163s
18,100%,lzma,-6,1,1778958,0m11.153s
19,75%,lzma,-3,1,2131278,0m2.508s
2,75%,xz,-9,16,1738892,0m11.521s
20,75%,lzma,-6,1,1778958,0m11.130s
21,75%,lzma,-6,16,1778958,0m11.132s
22,100%,xz,-9,32,1738892,0m11.457s
23,100%,xz,-9,16,1738892,0m11.536s
24,50%,lzma,-9,32,1738572,0m11.454s
25,50%,lzma,-3,32,2131278,0m2.494s
26,100%,xz,-3,1,2131652,0m2.507s
27,100%,lzma,-9,16,1738572,0m11.486s
28,100%,lzma,-3,1,2131278,0m2.492s
29,50%,lzma,-6,1,1778958,0m11.130s
3,100%,xz,-6,32,1797072,0m8.353s
4,50%,lzma,-3,1,2131278,0m2.477s
5,75%,xz,-3,1,2131652,0m2.490s
6,100%,lzma,-6,16,1778958,0m11.207s
7,75%,xz,-6,32,1797072,0m8.342s
8,50%,xz,-3,32,2149748,0m1.245s
9,75%,xz,-9,32,1738892,0m11.505s
