configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10432656,0m5.180s
1,50%,xz,-3,1,10362252,0m12.411s
10,100%,xz,-9,1,8385868,0m34.349s
11,50%,lzma,-6,16,8627467,0m29.692s
12,75%,xz,-3,32,10432656,0m5.264s
13,50%,lzma,-3,16,10360607,0m12.485s
14,50%,lzma,-6,32,8627467,0m29.821s
15,50%,xz,-6,32,8712308,0m18.678s
16,75%,lzma,-3,16,10360607,0m12.392s
17,75%,lzma,-6,32,8627467,0m29.830s
18,100%,lzma,-6,1,8627467,0m29.832s
19,75%,lzma,-3,1,10360607,0m12.467s
2,75%,xz,-9,16,8385876,0m34.443s
20,75%,lzma,-6,1,8627467,0m29.830s
21,75%,lzma,-6,16,8627467,0m29.903s
22,100%,xz,-9,32,8385876,0m34.427s
23,100%,xz,-9,16,8385876,0m34.490s
24,50%,lzma,-9,32,8384529,0m34.314s
25,50%,lzma,-3,32,10360607,0m12.519s
26,100%,xz,-3,1,10362252,0m12.454s
27,100%,lzma,-9,16,8384529,0m34.537s
28,100%,lzma,-3,1,10360607,0m12.471s
29,50%,lzma,-6,1,8627467,0m30.087s
3,100%,xz,-6,32,8712308,0m18.816s
4,50%,lzma,-3,1,10360607,0m12.402s
5,75%,xz,-3,1,10362252,0m12.446s
6,100%,lzma,-6,16,8627467,0m29.800s
7,75%,xz,-6,32,8712308,0m18.649s
8,50%,xz,-3,32,10432656,0m5.251s
9,75%,xz,-9,32,8385876,0m34.263s
