configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001852,0m2.606s
1,50%,xz,-3,1,3001844,0m2.652s
10,100%,xz,-9,1,2750272,0m5.321s
11,50%,lzma,-6,16,2749760,0m5.291s
12,75%,xz,-3,32,3001852,0m2.625s
13,50%,lzma,-3,16,3001334,0m2.627s
14,50%,lzma,-6,32,2749760,0m5.252s
15,50%,xz,-6,32,2750236,0m5.213s
16,75%,lzma,-3,16,3001334,0m2.623s
17,75%,lzma,-6,32,2749760,0m5.208s
18,100%,lzma,-6,1,2749760,0m5.208s
19,75%,lzma,-3,1,3001334,0m2.601s
2,75%,xz,-9,16,2750280,0m5.350s
20,75%,lzma,-6,1,2749760,0m5.255s
21,75%,lzma,-6,16,2749760,0m5.280s
22,100%,xz,-9,32,2750280,0m5.322s
23,100%,xz,-9,16,2750280,0m5.323s
24,50%,lzma,-9,32,2749803,0m5.352s
25,50%,lzma,-3,32,3001334,0m2.597s
26,100%,xz,-3,1,3001844,0m2.632s
27,100%,lzma,-9,16,2749803,0m5.336s
28,100%,lzma,-3,1,3001334,0m2.600s
29,50%,lzma,-6,1,2749760,0m5.240s
3,100%,xz,-6,32,2750236,0m5.211s
4,50%,lzma,-3,1,3001334,0m2.627s
5,75%,xz,-3,1,3001844,0m2.636s
6,100%,lzma,-6,16,2749760,0m5.256s
7,75%,xz,-6,32,2750236,0m5.230s
8,50%,xz,-3,32,3001852,0m2.656s
9,75%,xz,-9,32,2750280,0m5.363s
