configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,515656,0m0.480s
1,50%,xz,-3,1,515648,0m0.469s
10,100%,xz,-9,1,453260,0m1.470s
11,50%,lzma,-6,16,453144,0m1.443s
12,75%,xz,-3,32,515656,0m0.440s
13,50%,lzma,-3,16,515524,0m0.449s
14,50%,lzma,-6,32,453144,0m1.447s
15,50%,xz,-6,32,453268,0m1.454s
16,75%,lzma,-3,16,515524,0m0.461s
17,75%,lzma,-6,32,453144,0m1.409s
18,100%,lzma,-6,1,453144,0m1.407s
19,75%,lzma,-3,1,515524,0m0.478s
2,75%,xz,-9,16,453268,0m1.475s
20,75%,lzma,-6,1,453144,0m1.433s
21,75%,lzma,-6,16,453144,0m1.445s
22,100%,xz,-9,32,453268,0m1.500s
23,100%,xz,-9,16,453268,0m1.468s
24,50%,lzma,-9,32,453144,0m1.445s
25,50%,lzma,-3,32,515524,0m0.454s
26,100%,xz,-3,1,515648,0m0.433s
27,100%,lzma,-9,16,453144,0m1.453s
28,100%,lzma,-3,1,515524,0m0.430s
29,50%,lzma,-6,1,453144,0m1.434s
3,100%,xz,-6,32,453268,0m1.423s
4,50%,lzma,-3,1,515524,0m0.428s
5,75%,xz,-3,1,515648,0m0.438s
6,100%,lzma,-6,16,453144,0m1.403s
7,75%,xz,-6,32,453268,0m1.419s
8,50%,xz,-3,32,515656,0m0.446s
9,75%,xz,-9,32,453268,0m1.533s
