configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4248448,0m2.019s
1,50%,xz,-3,1,4244480,0m3.025s
10,100%,xz,-9,1,3763616,0m8.414s
11,50%,lzma,-6,16,3786768,0m8.055s
12,75%,xz,-3,32,4248448,0m2.023s
13,50%,lzma,-3,16,4243773,0m3.026s
14,50%,lzma,-6,32,3786768,0m8.108s
15,50%,xz,-6,32,3787408,0m8.090s
16,75%,lzma,-3,16,4243773,0m3.030s
17,75%,lzma,-6,32,3786768,0m8.073s
18,100%,lzma,-6,1,3786768,0m8.035s
19,75%,lzma,-3,1,4243773,0m3.023s
2,75%,xz,-9,16,3763624,0m8.422s
20,75%,lzma,-6,1,3786768,0m8.144s
21,75%,lzma,-6,16,3786768,0m8.110s
22,100%,xz,-9,32,3763624,0m8.435s
23,100%,xz,-9,16,3763624,0m8.402s
24,50%,lzma,-9,32,3762987,0m8.440s
25,50%,lzma,-3,32,4243773,0m3.018s
26,100%,xz,-3,1,4244480,0m3.062s
27,100%,lzma,-9,16,3762987,0m8.382s
28,100%,lzma,-3,1,4243773,0m2.996s
29,50%,lzma,-6,1,3786768,0m8.119s
3,100%,xz,-6,32,3787408,0m8.093s
4,50%,lzma,-3,1,4243773,0m3.034s
5,75%,xz,-3,1,4244480,0m3.038s
6,100%,lzma,-6,16,3786768,0m8.078s
7,75%,xz,-6,32,3787408,0m8.101s
8,50%,xz,-3,32,4248448,0m2.012s
9,75%,xz,-9,32,3763624,0m8.415s
