configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2618072,0m1.827s
1,50%,xz,-3,1,2618064,0m1.818s
10,100%,xz,-9,1,2426816,0m2.986s
11,50%,lzma,-6,16,2426397,0m2.925s
12,75%,xz,-3,32,2618072,0m1.820s
13,50%,lzma,-3,16,2617615,0m1.807s
14,50%,lzma,-6,32,2426397,0m2.921s
15,50%,xz,-6,32,2426824,0m2.973s
16,75%,lzma,-3,16,2617615,0m1.814s
17,75%,lzma,-6,32,2426397,0m2.963s
18,100%,lzma,-6,1,2426397,0m2.920s
19,75%,lzma,-3,1,2617615,0m1.822s
2,75%,xz,-9,16,2426824,0m2.987s
20,75%,lzma,-6,1,2426397,0m2.980s
21,75%,lzma,-6,16,2426397,0m2.925s
22,100%,xz,-9,32,2426824,0m3.006s
23,100%,xz,-9,16,2426824,0m2.998s
24,50%,lzma,-9,32,2426397,0m2.966s
25,50%,lzma,-3,32,2617615,0m1.790s
26,100%,xz,-3,1,2618064,0m1.784s
27,100%,lzma,-9,16,2426397,0m2.970s
28,100%,lzma,-3,1,2617615,0m1.782s
29,50%,lzma,-6,1,2426397,0m2.918s
3,100%,xz,-6,32,2426824,0m2.955s
4,50%,lzma,-3,1,2617615,0m1.811s
5,75%,xz,-3,1,2618064,0m1.786s
6,100%,lzma,-6,16,2426397,0m2.974s
7,75%,xz,-6,32,2426824,0m2.981s
8,50%,xz,-3,32,2618072,0m1.818s
9,75%,xz,-9,32,2426824,0m3.001s
