configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,14838428,0m3.144s
1,50%,xz,-3,1,14777004,0m9.691s
10,100%,xz,-9,1,13374160,0m27.530s
11,50%,lzma,-6,16,13497551,0m24.433s
12,75%,xz,-3,32,14838428,0m3.127s
13,50%,lzma,-3,16,14775082,0m9.677s
14,50%,lzma,-6,32,13497551,0m24.532s
15,50%,xz,-6,32,13577880,0m12.844s
16,75%,lzma,-3,16,14775082,0m9.680s
17,75%,lzma,-6,32,13497551,0m24.455s
18,100%,lzma,-6,1,13497551,0m24.499s
19,75%,lzma,-3,1,14775082,0m9.695s
2,75%,xz,-9,16,13374168,0m27.527s
20,75%,lzma,-6,1,13497551,0m24.611s
21,75%,lzma,-6,16,13497551,0m24.434s
22,100%,xz,-9,32,13374168,0m27.474s
23,100%,xz,-9,16,13374168,0m27.446s
24,50%,lzma,-9,32,13365111,0m27.508s
25,50%,lzma,-3,32,14775082,0m9.742s
26,100%,xz,-3,1,14777004,0m9.736s
27,100%,lzma,-9,16,13365111,0m27.517s
28,100%,lzma,-3,1,14775082,0m9.712s
29,50%,lzma,-6,1,13497551,0m24.365s
3,100%,xz,-6,32,13577880,0m12.870s
4,50%,lzma,-3,1,14775082,0m9.758s
5,75%,xz,-3,1,14777004,0m9.718s
6,100%,lzma,-6,16,13497551,0m24.377s
7,75%,xz,-6,32,13577880,0m12.978s
8,50%,xz,-3,32,14838428,0m3.143s
9,75%,xz,-9,32,13374168,0m27.489s
