configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4248448,0m2.017s
1,50%,xz,-3,1,4244480,0m3.041s
10,100%,xz,-9,1,3763616,0m8.438s
11,50%,lzma,-6,16,3786768,0m8.197s
12,75%,xz,-3,32,4248448,0m1.997s
13,50%,lzma,-3,16,4243773,0m2.991s
14,50%,lzma,-6,32,3786768,0m8.228s
15,50%,xz,-6,32,3787408,0m8.253s
16,75%,lzma,-3,16,4243773,0m3.023s
17,75%,lzma,-6,32,3786768,0m8.262s
18,100%,lzma,-6,1,3786768,0m8.172s
19,75%,lzma,-3,1,4243773,0m3.024s
2,75%,xz,-9,16,3763624,0m8.516s
20,75%,lzma,-6,1,3786768,0m8.174s
21,75%,lzma,-6,16,3786768,0m8.269s
22,100%,xz,-9,32,3763624,0m8.496s
23,100%,xz,-9,16,3763624,0m8.493s
24,50%,lzma,-9,32,3762987,0m8.497s
25,50%,lzma,-3,32,4243773,0m3.002s
26,100%,xz,-3,1,4244480,0m3.034s
27,100%,lzma,-9,16,3762987,0m8.455s
28,100%,lzma,-3,1,4243773,0m2.996s
29,50%,lzma,-6,1,3786768,0m8.230s
3,100%,xz,-6,32,3787408,0m8.228s
4,50%,lzma,-3,1,4243773,0m2.993s
5,75%,xz,-3,1,4244480,0m3.046s
6,100%,lzma,-6,16,3786768,0m8.197s
7,75%,xz,-6,32,3787408,0m8.247s
8,50%,xz,-3,32,4248448,0m2.018s
9,75%,xz,-9,32,3763624,0m8.511s
