configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10432656,0m5.186s
1,50%,xz,-3,1,10362252,0m12.332s
10,100%,xz,-9,1,8385868,0m34.462s
11,50%,lzma,-6,16,8627467,0m29.904s
12,75%,xz,-3,32,10432656,0m5.182s
13,50%,lzma,-3,16,10360607,0m12.396s
14,50%,lzma,-6,32,8627467,0m29.948s
15,50%,xz,-6,32,8712308,0m18.891s
16,75%,lzma,-3,16,10360607,0m12.483s
17,75%,lzma,-6,32,8627467,0m30.049s
18,100%,lzma,-6,1,8627467,0m29.963s
19,75%,lzma,-3,1,10360607,0m12.444s
2,75%,xz,-9,16,8385876,0m34.653s
20,75%,lzma,-6,1,8627467,0m29.930s
21,75%,lzma,-6,16,8627467,0m29.869s
22,100%,xz,-9,32,8385876,0m34.581s
23,100%,xz,-9,16,8385876,0m34.564s
24,50%,lzma,-9,32,8384529,0m34.525s
25,50%,lzma,-3,32,10360607,0m12.322s
26,100%,xz,-3,1,10362252,0m12.410s
27,100%,lzma,-9,16,8384529,0m34.590s
28,100%,lzma,-3,1,10360607,0m12.389s
29,50%,lzma,-6,1,8627467,0m29.982s
3,100%,xz,-6,32,8712308,0m18.837s
4,50%,lzma,-3,1,10360607,0m12.382s
5,75%,xz,-3,1,10362252,0m12.289s
6,100%,lzma,-6,16,8627467,0m29.981s
7,75%,xz,-6,32,8712308,0m18.957s
8,50%,xz,-3,32,10432656,0m5.239s
9,75%,xz,-9,32,8385876,0m34.619s
