configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4853744,0m2.872s
1,50%,xz,-3,1,4853736,0m2.839s
10,100%,xz,-9,1,4415072,0m3.597s
11,50%,lzma,-6,16,4414351,0m3.663s
12,75%,xz,-3,32,4853744,0m2.844s
13,50%,lzma,-3,16,4852943,0m2.842s
14,50%,lzma,-6,32,4414351,0m3.653s
15,50%,xz,-6,32,4415080,0m3.687s
16,75%,lzma,-3,16,4852943,0m2.860s
17,75%,lzma,-6,32,4414351,0m3.658s
18,100%,lzma,-6,1,4414351,0m3.663s
19,75%,lzma,-3,1,4852943,0m2.828s
2,75%,xz,-9,16,4415080,0m3.598s
20,75%,lzma,-6,1,4414351,0m3.654s
21,75%,lzma,-6,16,4414351,0m3.701s
22,100%,xz,-9,32,4415080,0m3.587s
23,100%,xz,-9,16,4415080,0m3.584s
24,50%,lzma,-9,32,4414351,0m3.644s
25,50%,lzma,-3,32,4852943,0m2.833s
26,100%,xz,-3,1,4853736,0m2.830s
27,100%,lzma,-9,16,4414351,0m3.584s
28,100%,lzma,-3,1,4852943,0m2.835s
29,50%,lzma,-6,1,4414351,0m3.671s
3,100%,xz,-6,32,4415080,0m3.671s
4,50%,lzma,-3,1,4852943,0m2.876s
5,75%,xz,-3,1,4853736,0m2.883s
6,100%,lzma,-6,16,4414351,0m3.662s
7,75%,xz,-6,32,4415080,0m3.657s
8,50%,xz,-3,32,4853744,0m2.839s
9,75%,xz,-9,32,4415080,0m3.561s
