configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4914796,0m3.554s
1,50%,xz,-3,1,4914796,0m3.539s
10,100%,xz,-9,1,4489868,0m4.465s
11,50%,lzma,-6,16,4489170,0m4.456s
12,75%,xz,-3,32,4914796,0m3.509s
13,50%,lzma,-3,16,4913990,0m3.525s
14,50%,lzma,-6,32,4489170,0m4.450s
15,50%,xz,-6,32,4489912,0m4.477s
16,75%,lzma,-3,16,4913990,0m3.573s
17,75%,lzma,-6,32,4489170,0m4.471s
18,100%,lzma,-6,1,4489170,0m4.482s
19,75%,lzma,-3,1,4913990,0m3.511s
2,75%,xz,-9,16,4489868,0m4.468s
20,75%,lzma,-6,1,4489170,0m4.473s
21,75%,lzma,-6,16,4489170,0m4.468s
22,100%,xz,-9,32,4489868,0m4.494s
23,100%,xz,-9,16,4489868,0m4.479s
24,50%,lzma,-9,32,4489124,0m4.499s
25,50%,lzma,-3,32,4913990,0m3.555s
26,100%,xz,-3,1,4914796,0m3.530s
27,100%,lzma,-9,16,4489124,0m4.482s
28,100%,lzma,-3,1,4913990,0m3.561s
29,50%,lzma,-6,1,4489170,0m4.461s
3,100%,xz,-6,32,4489912,0m4.470s
4,50%,lzma,-3,1,4913990,0m3.518s
5,75%,xz,-3,1,4914796,0m3.527s
6,100%,lzma,-6,16,4489170,0m4.492s
7,75%,xz,-6,32,4489912,0m4.452s
8,50%,xz,-3,32,4914796,0m3.520s
9,75%,xz,-9,32,4489868,0m4.469s
