configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2618064,0m1.887s
1,50%,xz,-3,1,2618064,0m1.855s
10,100%,xz,-9,1,2426816,0m3.154s
11,50%,lzma,-6,16,2426397,0m3.108s
12,75%,xz,-3,32,2618064,0m1.877s
13,50%,lzma,-3,16,2617615,0m1.884s
14,50%,lzma,-6,32,2426397,0m3.099s
15,50%,xz,-6,32,2426816,0m3.123s
16,75%,lzma,-3,16,2617615,0m1.841s
17,75%,lzma,-6,32,2426397,0m3.112s
18,100%,lzma,-6,1,2426397,0m3.110s
19,75%,lzma,-3,1,2617615,0m1.854s
2,75%,xz,-9,16,2426816,0m3.157s
20,75%,lzma,-6,1,2426397,0m3.081s
21,75%,lzma,-6,16,2426397,0m3.137s
22,100%,xz,-9,32,2426816,0m3.151s
23,100%,xz,-9,16,2426816,0m3.129s
24,50%,lzma,-9,32,2426397,0m3.137s
25,50%,lzma,-3,32,2617615,0m1.836s
26,100%,xz,-3,1,2618064,0m1.889s
27,100%,lzma,-9,16,2426397,0m3.143s
28,100%,lzma,-3,1,2617615,0m1.885s
29,50%,lzma,-6,1,2426397,0m3.085s
3,100%,xz,-6,32,2426816,0m3.158s
4,50%,lzma,-3,1,2617615,0m1.863s
5,75%,xz,-3,1,2618064,0m1.908s
6,100%,lzma,-6,16,2426397,0m3.084s
7,75%,xz,-6,32,2426816,0m3.143s
8,50%,xz,-3,32,2618064,0m1.857s
9,75%,xz,-9,32,2426816,0m3.138s
