configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001844,0m2.725s
1,50%,xz,-3,1,3001844,0m2.707s
10,100%,xz,-9,1,2750272,0m5.552s
11,50%,lzma,-6,16,2749760,0m5.419s
12,75%,xz,-3,32,3001844,0m2.761s
13,50%,lzma,-3,16,3001334,0m2.673s
14,50%,lzma,-6,32,2749760,0m5.439s
15,50%,xz,-6,32,2750228,0m5.472s
16,75%,lzma,-3,16,3001334,0m2.665s
17,75%,lzma,-6,32,2749760,0m5.403s
18,100%,lzma,-6,1,2749760,0m5.413s
19,75%,lzma,-3,1,3001334,0m2.664s
2,75%,xz,-9,16,2750272,0m5.508s
20,75%,lzma,-6,1,2749760,0m5.427s
21,75%,lzma,-6,16,2749760,0m5.429s
22,100%,xz,-9,32,2750272,0m5.560s
23,100%,xz,-9,16,2750272,0m5.535s
24,50%,lzma,-9,32,2749803,0m5.530s
25,50%,lzma,-3,32,3001334,0m2.709s
26,100%,xz,-3,1,3001844,0m2.695s
27,100%,lzma,-9,16,2749803,0m5.472s
28,100%,lzma,-3,1,3001334,0m2.706s
29,50%,lzma,-6,1,2749760,0m5.414s
3,100%,xz,-6,32,2750228,0m5.411s
4,50%,lzma,-3,1,3001334,0m2.696s
5,75%,xz,-3,1,3001844,0m2.699s
6,100%,lzma,-6,16,2749760,0m5.444s
7,75%,xz,-6,32,2750228,0m5.435s
8,50%,xz,-3,32,3001844,0m2.754s
9,75%,xz,-9,32,2750272,0m5.544s
