configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4914796,0m3.557s
1,50%,xz,-3,1,4914796,0m3.589s
10,100%,xz,-9,1,4489868,0m4.463s
11,50%,lzma,-6,16,4489170,0m4.429s
12,75%,xz,-3,32,4914796,0m3.559s
13,50%,lzma,-3,16,4913990,0m3.611s
14,50%,lzma,-6,32,4489170,0m4.455s
15,50%,xz,-6,32,4489912,0m4.460s
16,75%,lzma,-3,16,4913990,0m3.824s
17,75%,lzma,-6,32,4489170,0m4.494s
18,100%,lzma,-6,1,4489170,0m4.419s
19,75%,lzma,-3,1,4913990,0m3.594s
2,75%,xz,-9,16,4489868,0m4.460s
20,75%,lzma,-6,1,4489170,0m4.442s
21,75%,lzma,-6,16,4489170,0m4.437s
22,100%,xz,-9,32,4489868,0m4.435s
23,100%,xz,-9,16,4489868,0m4.497s
24,50%,lzma,-9,32,4489124,0m4.399s
25,50%,lzma,-3,32,4913990,0m3.513s
26,100%,xz,-3,1,4914796,0m3.533s
27,100%,lzma,-9,16,4489124,0m4.429s
28,100%,lzma,-3,1,4913990,0m3.573s
29,50%,lzma,-6,1,4489170,0m4.407s
3,100%,xz,-6,32,4489912,0m4.431s
4,50%,lzma,-3,1,4913990,0m3.568s
5,75%,xz,-3,1,4914796,0m3.600s
6,100%,lzma,-6,16,4489170,0m4.445s
7,75%,xz,-6,32,4489912,0m4.468s
8,50%,xz,-3,32,4914796,0m3.604s
9,75%,xz,-9,32,4489868,0m4.468s
