configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2131652,0m2.631s
1,50%,xz,-3,1,2131652,0m2.657s
10,100%,xz,-9,1,1738884,0m12.049s
11,50%,lzma,-6,16,1778958,0m11.546s
12,75%,xz,-3,32,2131652,0m2.651s
13,50%,lzma,-3,16,2131278,0m2.592s
14,50%,lzma,-6,32,1778958,0m11.550s
15,50%,xz,-6,32,1779272,0m11.609s
16,75%,lzma,-3,16,2131278,0m2.567s
17,75%,lzma,-6,32,1778958,0m11.475s
18,100%,lzma,-6,1,1778958,0m11.528s
19,75%,lzma,-3,1,2131278,0m2.590s
2,75%,xz,-9,16,1738884,0m11.973s
20,75%,lzma,-6,1,1778958,0m11.510s
21,75%,lzma,-6,16,1778958,0m11.529s
22,100%,xz,-9,32,1738884,0m11.964s
23,100%,xz,-9,16,1738884,0m11.992s
24,50%,lzma,-9,32,1738572,0m11.893s
25,50%,lzma,-3,32,2131278,0m2.572s
26,100%,xz,-3,1,2131652,0m2.625s
27,100%,lzma,-9,16,1738572,0m11.821s
28,100%,lzma,-3,1,2131278,0m2.605s
29,50%,lzma,-6,1,1778958,0m11.585s
3,100%,xz,-6,32,1779272,0m11.644s
4,50%,lzma,-3,1,2131278,0m2.588s
5,75%,xz,-3,1,2131652,0m2.652s
6,100%,lzma,-6,16,1778958,0m11.517s
7,75%,xz,-6,32,1779272,0m11.595s
8,50%,xz,-3,32,2131652,0m2.623s
9,75%,xz,-9,32,1738884,0m11.956s
