configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,10362252,0m12.950s
1,50%,xz,-3,1,10362252,0m12.755s
10,100%,xz,-9,1,8385868,0m36.425s
11,50%,lzma,-6,16,8627467,0m31.752s
12,75%,xz,-3,32,10362252,0m12.760s
13,50%,lzma,-3,16,10360607,0m12.718s
14,50%,lzma,-6,32,8627467,0m31.621s
15,50%,xz,-6,32,8628848,0m31.603s
16,75%,lzma,-3,16,10360607,0m12.618s
17,75%,lzma,-6,32,8627467,0m31.533s
18,100%,lzma,-6,1,8627467,0m31.637s
19,75%,lzma,-3,1,10360607,0m12.672s
2,75%,xz,-9,16,8385868,0m36.291s
20,75%,lzma,-6,1,8627467,0m31.609s
21,75%,lzma,-6,16,8627467,0m31.516s
22,100%,xz,-9,32,8385868,0m36.265s
23,100%,xz,-9,16,8385868,0m36.304s
24,50%,lzma,-9,32,8384529,0m36.569s
25,50%,lzma,-3,32,10360607,0m12.676s
26,100%,xz,-3,1,10362252,0m12.839s
27,100%,lzma,-9,16,8384529,0m36.430s
28,100%,lzma,-3,1,10360607,0m12.730s
29,50%,lzma,-6,1,8627467,0m31.741s
3,100%,xz,-6,32,8628848,0m31.750s
4,50%,lzma,-3,1,10360607,0m12.705s
5,75%,xz,-3,1,10362252,0m12.709s
6,100%,lzma,-6,16,8627467,0m31.693s
7,75%,xz,-6,32,8628848,0m31.942s
8,50%,xz,-3,32,10362252,0m12.872s
9,75%,xz,-9,32,8385868,0m36.613s
