configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,1677976,0m1.779s
1,50%,xz,-3,1,1677976,0m1.772s
10,100%,xz,-9,1,1317152,0m5.248s
11,50%,lzma,-6,16,1316901,0m5.142s
12,75%,xz,-3,32,1677976,0m1.766s
13,50%,lzma,-3,16,1677670,0m1.766s
14,50%,lzma,-6,32,1316901,0m5.126s
15,50%,xz,-6,32,1317152,0m5.145s
16,75%,lzma,-3,16,1677670,0m1.775s
17,75%,lzma,-6,32,1316901,0m5.159s
18,100%,lzma,-6,1,1316901,0m5.132s
19,75%,lzma,-3,1,1677670,0m1.755s
2,75%,xz,-9,16,1317152,0m5.215s
20,75%,lzma,-6,1,1316901,0m5.143s
21,75%,lzma,-6,16,1316901,0m5.135s
22,100%,xz,-9,32,1317152,0m5.241s
23,100%,xz,-9,16,1317152,0m5.213s
24,50%,lzma,-9,32,1316901,0m5.210s
25,50%,lzma,-3,32,1677670,0m1.756s
26,100%,xz,-3,1,1677976,0m1.755s
27,100%,lzma,-9,16,1316901,0m5.180s
28,100%,lzma,-3,1,1677670,0m1.728s
29,50%,lzma,-6,1,1316901,0m5.141s
3,100%,xz,-6,32,1317152,0m5.126s
4,50%,lzma,-3,1,1677670,0m1.744s
5,75%,xz,-3,1,1677976,0m1.772s
6,100%,lzma,-6,16,1316901,0m5.143s
7,75%,xz,-6,32,1317152,0m5.213s
8,50%,xz,-3,32,1677976,0m1.769s
9,75%,xz,-9,32,1317152,0m5.220s
