configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,515648,0m0.491s
1,50%,xz,-3,1,515648,0m0.463s
10,100%,xz,-9,1,453260,0m1.598s
11,50%,lzma,-6,16,453144,0m1.533s
12,75%,xz,-3,32,515648,0m0.486s
13,50%,lzma,-3,16,515524,0m0.444s
14,50%,lzma,-6,32,453144,0m1.524s
15,50%,xz,-6,32,453260,0m1.544s
16,75%,lzma,-3,16,515524,0m0.472s
17,75%,lzma,-6,32,453144,0m1.536s
18,100%,lzma,-6,1,453144,0m1.529s
19,75%,lzma,-3,1,515524,0m0.469s
2,75%,xz,-9,16,453260,0m1.568s
20,75%,lzma,-6,1,453144,0m1.557s
21,75%,lzma,-6,16,453144,0m1.524s
22,100%,xz,-9,32,453260,0m1.601s
23,100%,xz,-9,16,453260,0m1.566s
24,50%,lzma,-9,32,453144,0m1.552s
25,50%,lzma,-3,32,515524,0m0.448s
26,100%,xz,-3,1,515648,0m0.496s
27,100%,lzma,-9,16,453144,0m1.559s
28,100%,lzma,-3,1,515524,0m0.446s
29,50%,lzma,-6,1,453144,0m1.548s
3,100%,xz,-6,32,453260,0m1.552s
4,50%,lzma,-3,1,515524,0m0.477s
5,75%,xz,-3,1,515648,0m0.464s
6,100%,lzma,-6,16,453144,0m1.561s
7,75%,xz,-6,32,453260,0m1.550s
8,50%,xz,-3,32,515648,0m0.472s
9,75%,xz,-9,32,453260,0m1.570s
