configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4853736,0m2.899s
1,50%,xz,-3,1,4853736,0m2.901s
10,100%,xz,-9,1,4415072,0m3.662s
11,50%,lzma,-6,16,4414351,0m3.813s
12,75%,xz,-3,32,4853736,0m2.878s
13,50%,lzma,-3,16,4852943,0m2.906s
14,50%,lzma,-6,32,4414351,0m3.766s
15,50%,xz,-6,32,4415072,0m3.761s
16,75%,lzma,-3,16,4852943,0m2.889s
17,75%,lzma,-6,32,4414351,0m3.774s
18,100%,lzma,-6,1,4414351,0m3.741s
19,75%,lzma,-3,1,4852943,0m2.902s
2,75%,xz,-9,16,4415072,0m3.699s
20,75%,lzma,-6,1,4414351,0m3.754s
21,75%,lzma,-6,16,4414351,0m3.814s
22,100%,xz,-9,32,4415072,0m3.710s
23,100%,xz,-9,16,4415072,0m3.672s
24,50%,lzma,-9,32,4414351,0m3.686s
25,50%,lzma,-3,32,4852943,0m2.896s
26,100%,xz,-3,1,4853736,0m2.896s
27,100%,lzma,-9,16,4414351,0m3.676s
28,100%,lzma,-3,1,4852943,0m2.935s
29,50%,lzma,-6,1,4414351,0m3.804s
3,100%,xz,-6,32,4415072,0m3.756s
4,50%,lzma,-3,1,4852943,0m2.907s
5,75%,xz,-3,1,4853736,0m2.900s
6,100%,lzma,-6,16,4414351,0m3.779s
7,75%,xz,-6,32,4415072,0m3.760s
8,50%,xz,-3,32,4853736,0m2.889s
9,75%,xz,-9,32,4415072,0m3.662s
