configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,1677976,0m1.755s
1,50%,xz,-3,1,1677976,0m1.726s
10,100%,xz,-9,1,1317152,0m5.241s
11,50%,lzma,-6,16,1316901,0m5.148s
12,75%,xz,-3,32,1677976,0m1.758s
13,50%,lzma,-3,16,1677670,0m1.757s
14,50%,lzma,-6,32,1316901,0m5.169s
15,50%,xz,-6,32,1317152,0m5.162s
16,75%,lzma,-3,16,1677670,0m1.741s
17,75%,lzma,-6,32,1316901,0m5.119s
18,100%,lzma,-6,1,1316901,0m5.182s
19,75%,lzma,-3,1,1677670,0m1.714s
2,75%,xz,-9,16,1317152,0m5.188s
20,75%,lzma,-6,1,1316901,0m5.104s
21,75%,lzma,-6,16,1316901,0m5.129s
22,100%,xz,-9,32,1317152,0m5.226s
23,100%,xz,-9,16,1317152,0m5.240s
24,50%,lzma,-9,32,1316901,0m5.215s
25,50%,lzma,-3,32,1677670,0m1.741s
26,100%,xz,-3,1,1677976,0m1.745s
27,100%,lzma,-9,16,1316901,0m5.213s
28,100%,lzma,-3,1,1677670,0m1.746s
29,50%,lzma,-6,1,1316901,0m5.149s
3,100%,xz,-6,32,1317152,0m5.165s
4,50%,lzma,-3,1,1677670,0m1.752s
5,75%,xz,-3,1,1677976,0m1.724s
6,100%,lzma,-6,16,1316901,0m5.145s
7,75%,xz,-6,32,1317152,0m5.199s
8,50%,xz,-3,32,1677976,0m1.738s
9,75%,xz,-9,32,1317152,0m5.237s
