configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,3001844,0m2.658s
1,50%,xz,-3,1,3001844,0m2.664s
10,100%,xz,-9,1,2750272,0m5.526s
11,50%,lzma,-6,16,2749760,0m5.481s
12,75%,xz,-3,32,3001844,0m2.666s
13,50%,lzma,-3,16,3001334,0m2.708s
14,50%,lzma,-6,32,2749760,0m5.452s
15,50%,xz,-6,32,2750228,0m5.480s
16,75%,lzma,-3,16,3001334,0m2.681s
17,75%,lzma,-6,32,2749760,0m5.487s
18,100%,lzma,-6,1,2749760,0m5.500s
19,75%,lzma,-3,1,3001334,0m2.640s
2,75%,xz,-9,16,2750272,0m5.516s
20,75%,lzma,-6,1,2749760,0m5.472s
21,75%,lzma,-6,16,2749760,0m5.478s
22,100%,xz,-9,32,2750272,0m5.518s
23,100%,xz,-9,16,2750272,0m5.527s
24,50%,lzma,-9,32,2749803,0m5.517s
25,50%,lzma,-3,32,3001334,0m2.666s
26,100%,xz,-3,1,3001844,0m2.699s
27,100%,lzma,-9,16,2749803,0m5.528s
28,100%,lzma,-3,1,3001334,0m2.683s
29,50%,lzma,-6,1,2749760,0m5.494s
3,100%,xz,-6,32,2750228,0m5.461s
4,50%,lzma,-3,1,3001334,0m2.688s
5,75%,xz,-3,1,3001844,0m2.660s
6,100%,lzma,-6,16,2749760,0m5.451s
7,75%,xz,-6,32,2750228,0m5.510s
8,50%,xz,-3,32,3001844,0m2.677s
9,75%,xz,-9,32,2750272,0m5.580s
