configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,2618064,0m1.846s
1,50%,xz,-3,1,2618064,0m1.851s
10,100%,xz,-9,1,2426816,0m3.129s
11,50%,lzma,-6,16,2426397,0m3.073s
12,75%,xz,-3,32,2618064,0m1.828s
13,50%,lzma,-3,16,2617615,0m1.833s
14,50%,lzma,-6,32,2426397,0m3.136s
15,50%,xz,-6,32,2426816,0m3.090s
16,75%,lzma,-3,16,2617615,0m1.905s
17,75%,lzma,-6,32,2426397,0m3.088s
18,100%,lzma,-6,1,2426397,0m3.109s
19,75%,lzma,-3,1,2617615,0m1.825s
2,75%,xz,-9,16,2426816,0m3.155s
20,75%,lzma,-6,1,2426397,0m3.101s
21,75%,lzma,-6,16,2426397,0m3.106s
22,100%,xz,-9,32,2426816,0m3.162s
23,100%,xz,-9,16,2426816,0m3.116s
24,50%,lzma,-9,32,2426397,0m3.144s
25,50%,lzma,-3,32,2617615,0m1.813s
26,100%,xz,-3,1,2618064,0m1.816s
27,100%,lzma,-9,16,2426397,0m3.126s
28,100%,lzma,-3,1,2617615,0m1.857s
29,50%,lzma,-6,1,2426397,0m3.068s
3,100%,xz,-6,32,2426816,0m3.137s
4,50%,lzma,-3,1,2617615,0m1.848s
5,75%,xz,-3,1,2618064,0m1.841s
6,100%,lzma,-6,16,2426397,0m3.113s
7,75%,xz,-6,32,2426816,0m3.126s
8,50%,xz,-3,32,2618064,0m1.846s
9,75%,xz,-9,32,2426816,0m3.139s
