configurationID,memory,format,level,depth,size,realtime
0,75%,xz,-3,16,4244480,0m3.086s
1,50%,xz,-3,1,4244480,0m3.126s
10,100%,xz,-9,1,3763616,0m8.994s
11,50%,lzma,-6,16,3786768,0m8.700s
12,75%,xz,-3,32,4244480,0m3.089s
13,50%,lzma,-3,16,4243773,0m3.096s
14,50%,lzma,-6,32,3786768,0m8.680s
15,50%,xz,-6,32,3787400,0m8.685s
16,75%,lzma,-3,16,4243773,0m3.069s
17,75%,lzma,-6,32,3786768,0m8.675s
18,100%,lzma,-6,1,3786768,0m8.697s
19,75%,lzma,-3,1,4243773,0m3.065s
2,75%,xz,-9,16,3763616,0m8.945s
20,75%,lzma,-6,1,3786768,0m8.702s
21,75%,lzma,-6,16,3786768,0m8.722s
22,100%,xz,-9,32,3763616,0m8.901s
23,100%,xz,-9,16,3763616,0m8.978s
24,50%,lzma,-9,32,3762987,0m8.921s
25,50%,lzma,-3,32,4243773,0m3.094s
26,100%,xz,-3,1,4244480,0m3.124s
27,100%,lzma,-9,16,3762987,0m8.891s
28,100%,lzma,-3,1,4243773,0m3.129s
29,50%,lzma,-6,1,3786768,0m8.685s
3,100%,xz,-6,32,3787400,0m8.701s
4,50%,lzma,-3,1,4243773,0m3.138s
5,75%,xz,-3,1,4244480,0m3.095s
6,100%,lzma,-6,16,3786768,0m8.686s
7,75%,xz,-6,32,3787400,0m8.668s
8,50%,xz,-3,32,4244480,0m3.125s
9,75%,xz,-9,32,3763616,0m8.917s
